rank,accuracy,error,rep,fold,condition,K,reconstruction
0.7130666666666671,0.02666666666666667,0.31389999999999996,6,0,word,10,all_archetypes
0.7155666666666672,0.016666666666666666,0.3074111111111108,6,1,word,10,all_archetypes
0.7131888888888889,0.02666666666666667,0.31609999999999994,7,0,word,10,all_archetypes
0.7111222222222227,0.03333333333333333,0.3407444444444447,7,1,word,10,all_archetypes
0.7049777777777779,0.03333333333333333,0.30886666666666673,8,0,word,10,all_archetypes
0.7094555555555558,0.03333333333333333,0.3104444444444444,8,1,word,10,all_archetypes
0.7308666666666676,0.023333333333333334,0.321711111111111,9,0,word,10,all_archetypes
0.7212222222222227,0.023333333333333334,0.34459999999999996,9,1,word,10,all_archetypes
0.7281222222222224,0.02666666666666667,0.3232444444444441,10,0,word,10,all_archetypes
0.7249555555555554,0.03333333333333333,0.31895555555555577,10,1,word,10,all_archetypes
0.7008333333333333,0.03666666666666667,0.31606666666666655,11,0,word,10,all_archetypes
0.7071888888888893,0.03,0.28784444444444446,11,1,word,10,all_archetypes
0.702466666666666,0.03666666666666667,0.3278222222222221,12,0,word,10,all_archetypes
0.705866666666667,0.03333333333333333,0.3483555555555557,12,1,word,10,all_archetypes
0.6883666666666667,0.02,0.34424444444444435,13,0,word,10,all_archetypes
0.6894111111111104,0.04,0.33070000000000016,13,1,word,10,all_archetypes
0.7120000000000003,0.03333333333333333,0.3275333333333333,14,0,word,10,all_archetypes
0.7097000000000004,0.03,0.31662222222222225,14,1,word,10,all_archetypes
0.7264222222222229,0.02,0.316,15,0,word,10,all_archetypes
0.7277444444444445,0.04,0.28546666666666665,15,1,word,10,all_archetypes
0.6958333333333333,0.013333333333333334,0.3055111111111111,16,0,word,10,all_archetypes
0.6929777777777777,0.02666666666666667,0.3272999999999999,16,1,word,10,all_archetypes
0.7166999999999997,0.03,0.2833444444444445,17,0,word,10,all_archetypes
0.7138444444444445,0.023333333333333334,0.31334444444444437,17,1,word,10,all_archetypes
0.7010888888888896,0.03333333333333333,0.302233333333333,18,0,word,10,all_archetypes
0.7059888888888887,0.02666666666666667,0.3250777777777777,18,1,word,10,all_archetypes
0.7288444444444444,0.023333333333333334,0.3500444444444444,19,0,word,10,all_archetypes
0.7288222222222221,0.03,0.34676666666666695,19,1,word,10,all_archetypes
0.5475777777777773,0.006666666666666667,0.3371333333333331,0,0,rest,5,all_archetypes
0.5501444444444448,0.006666666666666667,0.3633666666666668,0,1,rest,5,all_archetypes
0.5177111111111111,0.01,0.3328777777777773,1,0,rest,5,all_archetypes
0.5162222222222226,0.006666666666666667,0.40777777777777807,1,1,rest,5,all_archetypes
0.5557666666666665,0.006666666666666667,0.3495666666666667,2,0,rest,5,all_archetypes
0.5610777777777776,0.01,0.29245555555555536,2,1,rest,5,all_archetypes
0.5304000000000002,0.006666666666666667,0.38555555555555554,3,0,rest,5,all_archetypes
0.5237777777777775,0.006666666666666667,0.33872222222222226,3,1,rest,5,all_archetypes
0.5213333333333334,0.006666666666666667,0.33271111111111107,4,0,rest,5,all_archetypes
0.5048777777777774,0.0,0.35338888888888914,4,1,rest,5,all_archetypes
