rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.7412888888888887,0.023333333333333334,0.34167777777777786,15,1,2,intact,5,top_m_within_condition
0.7346444444444447,0.02666666666666667,0.32466666666666666,16,0,2,intact,5,top_m_within_condition
0.7281777777777776,0.023333333333333334,0.360888888888889,16,1,2,intact,5,top_m_within_condition
0.7545000000000002,0.016666666666666666,0.3723999999999999,17,0,2,intact,5,top_m_within_condition
0.7573333333333335,0.016666666666666666,0.33547777777777776,17,1,2,intact,5,top_m_within_condition
0.7430333333333333,0.01,0.37948888888888865,18,0,2,intact,5,top_m_within_condition
0.7558777777777781,0.016666666666666666,0.3125333333333333,18,1,2,intact,5,top_m_within_condition
0.7584555555555558,0.016666666666666666,0.35268888888888866,19,0,2,intact,5,top_m_within_condition
0.7519888888888895,0.02,0.32816666666666666,19,1,2,intact,5,top_m_within_condition
0.7573888888888889,0.023333333333333334,0.3251555555555552,0,0,3,intact,5,top_m_within_condition
0.7505222222222222,0.02,0.3353888888888889,0,1,3,intact,5,top_m_within_condition
0.788055555555556,0.03,0.3520666666666665,1,0,3,intact,5,top_m_within_condition
0.7829777777777779,0.023333333333333334,0.3252444444444443,1,1,3,intact,5,top_m_within_condition
0.7673222222222223,0.03,0.32338888888888884,2,0,3,intact,5,top_m_within_condition
0.7708777777777777,0.043333333333333335,0.3229999999999999,2,1,3,intact,5,top_m_within_condition
0.7997888888888889,0.04,0.27666666666666656,3,0,3,intact,5,top_m_within_condition
0.8064222222222222,0.03,0.3296555555555556,3,1,3,intact,5,top_m_within_condition
0.7837666666666662,0.03333333333333333,0.2963999999999999,4,0,3,intact,5,top_m_within_condition
0.784222222222222,0.02666666666666667,0.308622222222222,4,1,3,intact,5,top_m_within_condition
0.7606777777777783,0.02,0.29015555555555533,5,0,3,intact,5,top_m_within_condition
0.7677000000000003,0.04666666666666667,0.3094444444444443,5,1,3,intact,5,top_m_within_condition
0.7677333333333336,0.02666666666666667,0.3037999999999998,6,0,3,intact,5,top_m_within_condition
0.7665444444444446,0.016666666666666666,0.31226666666666636,6,1,3,intact,5,top_m_within_condition
0.7925888888888886,0.04666666666666667,0.29813333333333325,7,0,3,intact,5,top_m_within_condition
0.788522222222222,0.04,0.3079666666666664,7,1,3,intact,5,top_m_within_condition
0.7681333333333336,0.03,0.30846666666666667,8,0,3,intact,5,top_m_within_condition
0.7663111111111117,0.02666666666666667,0.3026111111111109,8,1,3,intact,5,top_m_within_condition
0.7808111111111118,0.03,0.32056666666666633,9,0,3,intact,5,top_m_within_condition
0.7776222222222224,0.02,0.3262777777777778,9,1,3,intact,5,top_m_within_condition
0.7891888888888884,0.03,0.3139888888888887,10,0,3,intact,5,top_m_within_condition
0.7884222222222228,0.04,0.3134555555555556,10,1,3,intact,5,top_m_within_condition
0.7732666666666665,0.02666666666666667,0.2990555555555553,11,0,3,intact,5,top_m_within_condition
0.768055555555556,0.03,0.2962888888888886,11,1,3,intact,5,top_m_within_condition
0.7811555555555554,0.03333333333333333,0.31503333333333317,12,0,3,intact,5,top_m_within_condition
0.7794888888888893,0.03666666666666667,0.32605555555555554,12,1,3,intact,5,top_m_within_condition
0.7581666666666671,0.023333333333333334,0.3158111111111108,13,0,3,intact,5,top_m_within_condition
0.7508666666666676,0.016666666666666666,0.31637777777777754,13,1,3,intact,5,top_m_within_condition
0.7788333333333342,0.023333333333333334,0.31373333333333336,14,0,3,intact,5,top_m_within_condition
0.7642444444444443,0.023333333333333334,0.3140666666666665,14,1,3,intact,5,top_m_within_condition
0.7590777777777774,0.03,0.3327444444444446,15,0,3,intact,5,top_m_within_condition
0.7613000000000002,0.023333333333333334,0.310922222222222,15,1,3,intact,5,top_m_within_condition
0.7440333333333332,0.04,0.2968111111111108,16,0,3,intact,5,top_m_within_condition
0.7515333333333336,0.03,0.3333444444444442,16,1,3,intact,5,top_m_within_condition
0.7742444444444452,0.03,0.3320222222222221,17,0,3,intact,5,top_m_within_condition
0.7678000000000001,0.023333333333333334,0.33352222222222233,17,1,3,intact,5,top_m_within_condition
0.773866666666667,0.02666666666666667,0.3152777777777776,18,0,3,intact,5,top_m_within_condition
0.7719333333333332,0.02666666666666667,0.2828666666666668,18,1,3,intact,5,top_m_within_condition
0.7735666666666665,0.03666666666666667,0.3246999999999998,19,0,3,intact,5,top_m_within_condition
0.7684333333333337,0.04,0.31109999999999965,19,1,3,intact,5,top_m_within_condition
0.7728111111111113,0.03,0.3294555555555552,0,0,4,intact,5,top_m_within_condition
0.7721111111111113,0.043333333333333335,0.28178888888888876,0,1,4,intact,5,top_m_within_condition
0.7907222222222231,0.02666666666666667,0.32439999999999963,1,0,4,intact,5,top_m_within_condition
0.7939888888888895,0.02666666666666667,0.3245555555555554,1,1,4,intact,5,top_m_within_condition
0.7831333333333337,0.03333333333333333,0.3226777777777775,2,0,4,intact,5,top_m_within_condition
0.7882555555555564,0.03333333333333333,0.3037888888888888,2,1,4,intact,5,top_m_within_condition
0.8163666666666672,0.05333333333333334,0.26692222222222206,3,0,4,intact,5,top_m_within_condition
0.8160333333333335,0.03333333333333333,0.3140111111111111,3,1,4,intact,5,top_m_within_condition
0.8143111111111113,0.03666666666666667,0.2626555555555553,4,0,4,intact,5,top_m_within_condition
0.8121000000000006,0.023333333333333334,0.30591111111111063,4,1,4,intact,5,top_m_within_condition
0.7725333333333336,0.02666666666666667,0.3024444444444441,5,0,4,intact,5,top_m_within_condition
0.7720000000000006,0.043333333333333335,0.2681666666666663,5,1,4,intact,5,top_m_within_condition
0.7750333333333337,0.03333333333333333,0.28975555555555527,6,0,4,intact,5,top_m_within_condition
