analysis_type,fit_scope,condition,K,archetype,mean_accuracy,sem_accuracy,std_accuracy,count,rank_mean,error_mean
spatial,within,intact,100,63,0.00375,0.0005621932528599516,0.003555622328432836,40,0.5452252777777779,0.33331583333333326
spatial,within,intact,100,64,0.004333333333333333,0.0004949891362588122,0.003130586175234568,40,0.5439644444444445,0.3327911111111111
spatial,within,intact,100,65,0.0035000000000000005,0.0005056659032384978,0.0031981119786399334,40,0.5336180555555555,0.32094000000000006
spatial,within,intact,100,66,0.005333333333333333,0.0006938886664887108,0.004388537257362555,40,0.5141455555555556,0.32810083333333323
spatial,within,intact,100,67,0.004083333333333333,0.0004991088925371763,0.003156641801723386,40,0.5293119444444445,0.35022222222222216
spatial,within,intact,100,68,0.002666666666666667,0.00038118124993124375,0.0024108019022652635,40,0.5368711111111112,0.32891166666666666
spatial,within,intact,100,69,0.004916666666666667,0.0006535842445105027,0.004133629710907181,40,0.5344830555555556,0.3347388888888888
spatial,within,intact,100,70,0.005,0.000642732769590452,0.004064998957468074,40,0.5237186111111112,0.3299375
spatial,within,intact,100,71,0.005166666666666667,0.0006079951641733013,0.003845299050311274,40,0.5415508333333333,0.33605388888888876
spatial,within,intact,100,72,0.005416666666666667,0.0006165742596507072,0.0038995580142565786,40,0.5524588888888889,0.3195652777777778
spatial,within,intact,100,73,0.004666666666666667,0.0006292943635623921,0.0039800070151264615,40,0.5235747222222222,0.32062277777777776
spatial,within,intact,100,74,0.006833333333333333,0.0007055942515803596,0.004462569877831597,40,0.5905686111111111,0.31890583333333333
spatial,within,intact,100,75,0.0042499999999999994,0.0005596536881967729,0.0035395607112309897,40,0.5453025,0.3184944444444444
spatial,within,intact,100,76,0.006166666666666667,0.0006596856715021065,0.004172218523448575,40,0.5703097222222222,0.3404061111111111
spatial,within,intact,100,77,0.005416666666666667,0.0006392603899459486,0.0040430377003132,40,0.5459927777777779,0.34427055555555547
spatial,within,intact,100,78,0.004416666666666667,0.0006998931542388648,0.004426512972308688,40,0.5237686111111112,0.33102611111111113
spatial,within,intact,100,79,0.005,0.0006315539556208946,0.003994297930101854,40,0.5294822222222223,0.33876138888888885
spatial,within,intact,100,80,0.004916666666666666,0.000584553059355846,0.0036970381615681453,40,0.5310547222222223,0.33171361111111114
spatial,within,intact,100,81,0.0032500000000000003,0.000540226553720501,0.0034166927245201863,40,0.5139855555555556,0.32912749999999996
spatial,within,intact,100,82,0.004833333333333334,0.0005717718748968656,0.003616202853397895,40,0.5356316666666666,0.33634166666666665
spatial,within,intact,100,83,0.004333333333333333,0.0005871365639519862,0.003713377679306778,40,0.5268533333333333,0.33262222222222215
spatial,within,intact,100,84,0.003333333333333333,0.0005063696835418333,0.003202563076101743,40,0.5080291666666665,0.3342133333333333
spatial,within,intact,100,85,0.00425,0.0006958106219744144,0.004400692771155112,40,0.5211744444444445,0.33687194444444446
spatial,within,intact,100,86,0.006,0.0007753319296531009,0.004903629680714485,40,0.5029455555555555,0.35742861111111107
spatial,within,intact,100,87,0.0036666666666666666,0.0005310850045437943,0.003358876491038526,40,0.5114266666666667,0.33890444444444445
spatial,within,intact,100,88,0.0036666666666666666,0.0005035486605694166,0.0031847213602527527,40,0.5013413888888889,0.3379941666666667
spatial,within,intact,100,89,0.0025833333333333333,0.0004217636961434867,0.002667467828369185,40,0.5341808333333333,0.3247777777777778
spatial,within,intact,100,90,0.002916666666666667,0.00046513025470953175,0.002941742027072761,40,0.5041913888888889,0.33569305555555556
spatial,within,intact,100,91,0.004416666666666667,0.0005389065112987853,0.003408344043198855,40,0.5227888888888889,0.34143694444444445
spatial,within,intact,100,92,0.0036666666666666666,0.0004891995904702285,0.0030939698726150473,40,0.524565,0.3258211111111111
spatial,within,intact,100,93,0.00425,0.0006425942346670646,0.004064122785681311,40,0.5225975,0.3416638888888889
spatial,within,intact,100,94,0.0045,0.0005913671446023187,0.003740134220666952,40,0.5274727777777778,0.3315152777777778
spatial,within,intact,100,95,0.002916666666666667,0.0004334237249576047,0.002741212325640795,40,0.5084472222222223,0.33714222222222223
spatial,within,intact,100,96,0.0045,0.0005277215444626347,0.0033376041016874875,40,0.5425333333333333,0.33098388888888886
spatial,within,intact,100,97,0.0055000000000000005,0.0007015448967566097,0.0044369595092371185,40,0.5273416666666666,0.3244713888888889
spatial,within,intact,100,98,0.003,0.0004744167209018092,0.0030004747962362566,40,0.5300072222222222,0.34330194444444445
spatial,within,intact,100,99,0.0037500000000000007,0.0005362566783465032,0.0033915850281024955,40,0.5157244444444445,0.3163055555555555
spatial,within,rest,5,0,0.00475,0.0006072625513464554,0.0038406655999594984,40,0.5428677777777777,0.3485988888888889
spatial,within,rest,5,1,0.006416666666666666,0.0006896415105730029,0.004361675884819565,40,0.5455608333333334,0.3775222222222222
spatial,within,rest,5,2,0.006500000000000001,0.0005056659032384976,0.003198111978639933,40,0.52746,0.36869194444444436
spatial,within,rest,5,3,0.0028333333333333335,0.0005277215444626347,0.0033376041016874875,40,0.5054008333333333,0.33667472222222217
spatial,within,rest,5,4,0.0030833333333333333,0.00048315646631310954,0.003055749799575685,40,0.49418444444444454,0.3398225
spatial,within,rest,10,0,0.004333333333333333,0.0005495400822454191,0.0034755966509035655,40,0.5473552777777778,0.33889555555555556
spatial,within,rest,10,1,0.004666666666666667,0.0005822639771026017,0.0036825607342247002,40,0.5338880555555556,0.37399583333333325
spatial,within,rest,10,2,0.0065833333333333325,0.0006025527367540542,0.0038108781170213277,40,0.5268327777777777,0.35952499999999993
spatial,within,rest,10,3,0.004,0.0006449452813645634,0.0040789921105803375,40,0.5167291666666667,0.3537527777777778
spatial,within,rest,10,4,0.005666666666666667,0.0005871365639519862,0.003713377679306778,40,0.5298872222222222,0.35859444444444444
spatial,within,rest,10,5,0.004916666666666666,0.0005596536881967729,0.0035395607112309897,40,0.49663222222222225,0.36189111111111105
spatial,within,rest,10,6,0.004166666666666667,0.0005566229063100618,0.003520392363524611,40,0.5008194444444445,0.34337138888888885
spatial,within,rest,10,7,0.002916666666666667,0.0003415128901389436,0.0021599171662918387,40,0.5002844444444444,0.34542527777777765
spatial,within,rest,10,8,0.0035833333333333333,0.00046818282400698627,0.0029610481704636735,40,0.5113636111111111,0.3375836111111111
spatial,within,rest,10,9,0.004333333333333333,0.000599144689515278,0.003789323733725367,40,0.481431388888889,0.3568855555555555
spatial,within,rest,25,0,0.004833333333333334,0.0006309898162000304,0.003990729999126216,40,0.5447897222222222,0.3191225000000001
spatial,within,rest,25,1,0.006,0.0005229763603684908,0.0033075929223788923,40,0.5415802777777777,0.3169638888888889
spatial,within,rest,25,2,0.005166666666666667,0.00051956041029222,0.003285988557150009,40,0.5237036111111111,0.3406183333333333
spatial,within,rest,25,3,0.005583333333333333,0.0006359090673047066,0.004021842074872368,40,0.5308769444444443,0.34295083333333326
spatial,within,rest,25,4,0.0052499999999999995,0.0005709927876363795,0.003611275472919581,40,0.5266872222222222,0.32923472222222233
spatial,within,rest,25,5,0.005166666666666667,0.000674631903431942,0.004266746794119403,40,0.518262777777778,0.3752627777777778
spatial,within,rest,25,6,0.0045,0.0007693375994193588,0.004865718207542816,40,0.5272861111111112,0.3505375
spatial,within,rest,25,7,0.005833333333333334,0.0006172958213483476,0.0039041215711303414,40,0.5286938888888889,0.3599044444444444
spatial,within,rest,25,8,0.00575,0.0007452365348515147,0.004713289691404478,40,0.5291597222222222,0.3209147222222222
spatial,within,rest,25,9,0.004666666666666666,0.0006062354060275328,0.0038341693625679476,40,0.513115,0.3332686111111111
spatial,within,rest,25,10,0.006166666666666666,0.0005410499447694665,0.003421900306759639,40,0.5339536111111112,0.3536366666666667
spatial,within,rest,25,11,0.0032500000000000003,0.000540226553720501,0.0034166927245201863,40,0.5088169444444445,0.3370858333333333
spatial,within,rest,25,12,0.005083333333333334,0.0006535842445105027,0.004133629710907181,40,0.4966380555555555,0.3598436111111111
spatial,within,rest,25,13,0.0025,0.000426173593297299,0.0026953584668754664,40,0.5227594444444446,0.33304083333333334
spatial,within,rest,25,14,0.0035000000000000005,0.0005056659032384978,0.0031981119786399334,40,0.5075444444444444,0.33438027777777773
spatial,within,rest,25,15,0.004083333333333333,0.000565981234525278,0.003579579628027614,40,0.5151597222222222,0.31719583333333334
spatial,within,rest,25,16,0.005666666666666667,0.0007081133393917258,0.004478501988051368,40,0.5068097222222223,0.3420924999999999
spatial,within,rest,25,17,0.0032500000000000003,0.0005131809630673188,0.003245641390262953,40,0.5084916666666668,0.3346025
spatial,within,rest,25,18,0.00275,0.00041150650886420594,0.0026025956799903193,40,0.5089766666666667,0.33529055555555554
spatial,within,rest,25,19,0.002666666666666667,0.0004653216269680751,0.002942952371508696,40,0.5070447222222222,0.3455525
spatial,within,rest,25,20,0.0032500000000000003,0.00045428476077747075,0.0028731491007230646,40,0.49979527777777777,0.32717416666666665
spatial,within,rest,25,21,0.0029166666666666664,0.0005869849078564814,0.0037124185219410922,40,0.5019261111111111,0.3402613888888889
spatial,within,rest,25,22,0.002833333333333333,0.00040562287229631733,0.0025653842950319515,40,0.49861666666666676,0.33705999999999997
spatial,within,rest,25,23,0.00275,0.00044477818665896303,0.0028130242468036807,40,0.4811147222222222,0.33964527777777775
spatial,within,rest,25,24,0.0015,0.0003764809314399492,0.0023810744779438693,40,0.49916527777777775,0.3384183333333333
spatial,within,rest,50,0,0.0034166666666666664,0.0004846283858428769,0.0030650590360687827,40,0.5181486111111111,0.3222619444444444
spatial,within,rest,50,1,0.0030833333333333333,0.0005389065112987853,0.003408344043198855,40,0.48106666666666664,0.3541719444444445
spatial,within,rest,50,2,0.004416666666666668,0.0005117911677922935,0.0032368515531621123,40,0.5374605555555555,0.33687999999999996
spatial,within,rest,50,3,0.005166666666666667,0.0005462902602399647,0.0034550429718488217,40,0.5321797222222223,0.3155063888888889
spatial,within,rest,50,4,0.003833333333333333,0.0005791977947731548,0.003663168494459874,40,0.5305308333333333,0.3407541666666666
spatial,within,rest,50,5,0.007083333333333333,0.000717977334594521,0.0045408873713909835,40,0.5393600000000001,0.32492305555555556
spatial,within,rest,50,6,0.005083333333333334,0.0006535842445105027,0.004133629710907181,40,0.5137019444444445,0.3392186111111111
spatial,within,rest,50,7,0.0035000000000000005,0.00051956041029222,0.003285988557150009,40,0.51612,0.3245255555555555
spatial,within,rest,50,8,0.004666666666666667,0.0005035486605694166,0.0031847213602527527,40,0.5069463888888889,0.3417066666666667
spatial,within,rest,50,9,0.004666666666666667,0.0005943705521611524,0.003759129437922314,40,0.5271408333333334,0.32781472222222224
spatial,within,rest,50,10,0.004416666666666668,0.0005117911677922935,0.0032368515531621123,40,0.5360372222222223,0.3267697222222222
spatial,within,rest,50,11,0.003916666666666667,0.0005047847980156418,0.0031925393799149436,40,0.5002072222222222,0.33641305555555556
spatial,within,rest,50,12,0.0035000000000000005,0.0004913786640188923,0.0031077515438206536,40,0.5138691666666666,0.33997611111111103
spatial,within,rest,50,13,0.0037500000000000007,0.0005090001931052645,0.0032191998793563385,40,0.5247197222222223,0.3334802777777778
spatial,within,rest,50,14,0.00275,0.00041150650886420594,0.0026025956799903193,40,0.5277997222222222,0.3340322222222221
spatial,within,rest,50,15,0.005083333333333334,0.0006425942346670646,0.004064122785681311,40,0.5454358333333333,0.3276449999999999
spatial,within,rest,50,16,0.0038333333333333336,0.00043934034986550346,0.002778632347180483,40,0.5124830555555555,0.33050222222222214
spatial,within,rest,50,17,0.004083333333333333,0.0004846283858428769,0.0030650590360687827,40,0.5140994444444444,0.3286994444444445
spatial,within,rest,50,18,0.0037500000000000007,0.000522806092950542,0.003306516056674825,40,0.5211825,0.3449847222222222
spatial,within,rest,50,19,0.0041666666666666675,0.000502840931954632,0.0031802452914767624,40,0.5286608333333334,0.33947805555555555
spatial,within,rest,50,20,0.006,0.0006338054920158089,0.0040085378965872415,40,0.533061388888889,0.34037999999999996
spatial,within,rest,50,21,0.0045,0.0005410499447694665,0.003421900306759639,40,0.5178158333333334,0.33176694444444443
spatial,within,rest,50,22,0.002916666666666667,0.00044955660333392903,0.002843245607408123,40,0.510176111111111,0.33664277777777774
spatial,within,rest,50,23,0.0021666666666666666,0.00038766596482655045,0.0024518148403572426,40,0.5247483333333334,0.34108694444444443
spatial,within,rest,50,24,0.0045,0.00043934034986550346,0.002778632347180483,40,0.5096005555555555,0.33466444444444443
spatial,within,rest,50,25,0.0028333333333333335,0.0004706484585228889,0.0029766422123592316,40,0.5157983333333334,0.33303722222222215
spatial,within,rest,50,26,0.002916666666666667,0.0004651302547095317,0.0029417420270727605,40,0.49636305555555554,0.3511494444444444
spatial,within,rest,50,27,0.0045000000000000005,0.0007015448967566097,0.0044369595092371185,40,0.497446388888889,0.3553138888888889
spatial,within,rest,50,28,0.003833333333333333,0.00045526361293755647,0.002879339905359958,40,0.49481833333333336,0.3450124999999999
spatial,within,rest,50,29,0.0020833333333333337,0.00044156384869985954,0.002792694988563072,40,0.49739055555555556,0.33301638888888885
spatial,within,rest,50,30,0.00225,0.0004366979828269512,0.002761920550668525,40,0.5024052777777778,0.3351388888888889
spatial,within,rest,50,31,0.004333333333333333,0.0005495400822454191,0.0034755966509035655,40,0.49593472222222224,0.3289641666666667
spatial,within,rest,50,32,0.004,0.000622466374565235,0.003936823020987291,40,0.516843611111111,0.33720916666666667
spatial,within,rest,50,33,0.002333333333333333,0.0003417734875749095,0.002161565329191943,40,0.46989277777777777,0.33050805555555546
spatial,within,rest,50,34,0.0027500000000000003,0.0005322571942188482,0.0033662900694843324,40,0.5037794444444446,0.33124027777777776
spatial,within,rest,50,35,0.0025833333333333333,0.0004217636961434868,0.0026674678283691855,40,0.4684861111111111,0.3410394444444445
spatial,within,rest,50,36,0.0028333333333333335,0.0004706484585228889,0.0029766422123592316,40,0.4767836111111112,0.3575747222222222
spatial,within,rest,50,37,0.003333333333333333,0.0005337605126836238,0.003375797890278889,40,0.48780972222222224,0.3271755555555555
spatial,within,rest,50,38,0.0026666666666666666,0.0004336290903919939,0.0027425111706914744,40,0.5083577777777778,0.3269386111111111
spatial,within,rest,50,39,0.003333333333333334,0.0003958473906635696,0.0025035587206627026,40,0.47265694444444445,0.3529125000000001
spatial,within,rest,50,40,0.0037500000000000007,0.000522806092950542,0.003306516056674825,40,0.5211636111111112,0.3374433333333333
spatial,within,rest,50,41,0.00275,0.00046051346296568745,0.0029125428722863436,40,0.5110097222222222,0.3310011111111111
spatial,within,rest,50,42,0.004416666666666667,0.0006359090673047066,0.004021842074872368,40,0.492375,0.34120500000000004
spatial,within,rest,50,43,0.0032500000000000003,0.0005131809630673188,0.003245641390262953,40,0.48839333333333335,0.33049805555555556
spatial,within,rest,50,44,0.0034166666666666664,0.0004991088925371763,0.003156641801723386,40,0.47322305555555555,0.3314205555555555
spatial,within,rest,50,45,0.0025,0.0004884710724331468,0.0030893623199876614,40,0.5069155555555556,0.3400119444444444
spatial,within,rest,50,46,0.0020833333333333333,0.00037148159510072033,0.0023494558987014465,40,0.4837975,0.3415319444444444
spatial,within,rest,50,47,0.0030833333333333338,0.0004027593570795094,0.0025472738346326235,40,0.47933305555555544,0.3304261111111112
spatial,within,rest,50,48,0.0036666666666666666,0.0004891995904702285,0.0030939698726150473,40,0.5071644444444445,0.33915749999999995
spatial,within,rest,50,49,0.0018333333333333333,0.00041258686385768536,0.002609428444912182,40,0.46404555555555554,0.3244188888888889
spatial,within,rest,75,0,0.002333333333333333,0.0004336290903919939,0.0027425111706914744,40,0.5059119444444444,0.34016972222222225
spatial,within,rest,75,1,0.0035833333333333333,0.0005117911677922935,0.0032368515531621123,40,0.5239344444444445,0.3300619444444444
spatial,within,rest,75,2,0.004416666666666667,0.0005894067228156503,0.003727735424625975,40,0.4995252777777777,0.3334827777777778
spatial,within,rest,75,3,0.00425,0.0005467789649092551,0.0034581338115650556,40,0.5407480555555556,0.34164055555555556
spatial,within,rest,75,4,0.004916666666666667,0.0006200300976060129,0.003921414652583029,40,0.5096844444444445,0.3525072222222222
spatial,within,rest,75,5,0.006833333333333333,0.0005591762357951763,0.003536541037104265,40,0.5450366666666667,0.32345888888888885
spatial,within,rest,75,6,0.005166666666666667,0.0005591762357951763,0.003536541037104265,40,0.5189966666666666,0.3266775
spatial,within,rest,75,7,0.003583333333333333,0.0005894067228156503,0.003727735424625975,40,0.5230044444444445,0.3222649999999999
spatial,within,rest,75,8,0.004333333333333333,0.0005495400822454191,0.0034755966509035655,40,0.5313286111111111,0.3242791666666666
spatial,within,rest,75,9,0.005083333333333334,0.0004301245430187895,0.002720346466956902,40,0.5295027777777779,0.32719
spatial,within,rest,75,10,0.0018333333333333333,0.0003764809314399492,0.0023810744779438693,40,0.5041180555555556,0.3339008333333332
spatial,within,rest,75,11,0.0018333333333333333,0.00035706144778297963,0.0022582548792629896,40,0.5084358333333334,0.3282497222222222
spatial,within,rest,75,12,0.003333333333333333,0.00047740991602628855,0.0030194054243855885,40,0.5201222222222223,0.33276527777777776
spatial,within,rest,75,13,0.0037500000000000007,0.000522806092950542,0.003306516056674825,40,0.5122652777777777,0.33735499999999996
spatial,within,rest,75,14,0.004333333333333333,0.000622466374565235,0.003936823020987291,40,0.5125325000000001,0.3423722222222222
spatial,within,rest,75,15,0.0025833333333333333,0.0003865159594306383,0.0024445415676121107,40,0.5149527777777778,0.33980972222222217
spatial,within,rest,75,16,0.0025833333333333333,0.0003477133279075716,0.002199132177969832,40,0.5142408333333333,0.3422958333333333
spatial,within,rest,75,17,0.003166666666666667,0.0005462902602399647,0.0034550429718488217,40,0.5330438888888889,0.33264222222222223
spatial,within,rest,75,18,0.005416666666666666,0.0005159493228057419,0.0032631500345752028,40,0.5464672222222222,0.3334941666666667
spatial,within,rest,75,19,0.0034166666666666664,0.0005532537786493134,0.003499084129252931,40,0.5086480555555555,0.33114638888888887
spatial,within,rest,75,20,0.004333333333333333,0.0006666666666666665,0.004216370213557839,40,0.5171491666666667,0.3309572222222222
spatial,within,rest,75,21,0.0025833333333333333,0.00043832593994609724,0.0027722166555277,40,0.5099855555555555,0.3290241666666667
spatial,within,rest,75,22,0.004083333333333333,0.0006257474163429115,0.003957574151218542,40,0.5132836111111112,0.3426027777777777
spatial,within,rest,75,23,0.004083333333333333,0.0005784287095915728,0.0036583043726829078,40,0.5166658333333333,0.34242416666666664
spatial,within,rest,75,24,0.0045,0.0005,0.0031622776601683794,40,0.5139097222222222,0.35420138888888897
spatial,within,rest,75,25,0.005916666666666667,0.000680282956044689,0.0043024871889868555,40,0.5231816666666667,0.3317636111111111
spatial,within,rest,75,26,0.00225,0.0004366979828269512,0.002761920550668525,40,0.5084180555555555,0.35210027777777775
spatial,within,rest,75,27,0.0035000000000000005,0.0005462902602399647,0.0034550429718488217,40,0.5229411111111111,0.3359641666666667
spatial,within,rest,75,28,0.0019166666666666666,0.00041150650886420594,0.0026025956799903193,40,0.4981086111111111,0.34456194444444443
spatial,within,rest,75,29,0.004083333333333333,0.000540226553720501,0.0034166927245201863,40,0.5030069444444445,0.33643333333333336
spatial,within,rest,75,30,0.0025833333333333333,0.00045428476077747086,0.002873149100723065,40,0.5087036111111111,0.3385644444444445
spatial,within,rest,75,31,0.003333333333333333,0.0005469417694282446,0.003459163477751806,40,0.49433194444444445,0.32714999999999994
spatial,within,rest,75,32,0.005,0.0005723943812052382,0.003620139928982456,40,0.5206505555555555,0.3298622222222222
spatial,within,rest,75,33,0.0020833333333333333,0.000330920756388213,0.002092926630424937,40,0.4974133333333334,0.3463086111111111
spatial,within,rest,75,34,0.004916666666666666,0.0004919219241781967,0.0031111874227515096,40,0.4866022222222222,0.3382752777777777
spatial,within,rest,75,35,0.002666666666666667,0.0004336290903919939,0.0027425111706914744,40,0.49899666666666675,0.33949166666666664
spatial,within,rest,75,36,0.00225,0.0004200715581423169,0.002656765807971143,40,0.5015566666666667,0.3232377777777778
spatial,within,rest,75,37,0.00475,0.0006072625513464554,0.0038406655999594984,40,0.508646388888889,0.35129222222222223
spatial,within,rest,75,38,0.0041666666666666675,0.0005168113941217019,0.003268602252303067,40,0.5031174999999999,0.3455111111111111
spatial,within,rest,75,39,0.002916666666666667,0.00046513025470953175,0.002941742027072761,40,0.5219122222222223,0.33414555555555553
spatial,within,rest,75,40,0.0038333333333333336,0.00048554606965249525,0.0030708629780892916,40,0.4998869444444445,0.34137277777777775
spatial,within,rest,75,41,0.003,0.0004891995904702285,0.0030939698726150473,40,0.49831611111111107,0.3394866666666666
spatial,within,rest,75,42,0.0035000000000000005,0.0004614791034954486,0.0029186501192363773,40,0.5041863888888889,0.33295972222222214
spatial,within,rest,75,43,0.0020833333333333337,0.00040803015083275886,0.0025806092613071354,40,0.5031875,0.3375508333333333
spatial,within,rest,75,44,0.0030833333333333333,0.0004200715581423169,0.002656765807971143,40,0.5051872222222222,0.3273711111111111
spatial,within,rest,75,45,0.00375,0.0005869849078564814,0.0037124185219410922,40,0.4807702777777778,0.3417444444444445
spatial,within,rest,75,46,0.0035833333333333333,0.0004027593570795094,0.0025472738346326235,40,0.5308727777777779,0.34225500000000003
spatial,within,rest,75,47,0.0026666666666666666,0.0005229763603684908,0.0033075929223788923,40,0.4854061111111111,0.34003944444444445
spatial,within,rest,75,48,0.003166666666666666,0.0005056659032384978,0.0031981119786399334,40,0.5175269444444444,0.33150333333333337
spatial,within,rest,75,49,0.0030833333333333338,0.0005647213971599238,0.003571611716915804,40,0.5013377777777777,0.33386055555555555
spatial,within,rest,75,50,0.003166666666666667,0.0004913786640188924,0.0031077515438206545,40,0.48983027777777777,0.337043888888889
spatial,within,rest,75,51,0.0023333333333333335,0.0004949891362588122,0.003130586175234568,40,0.4805763888888889,0.33968333333333334
spatial,within,rest,75,52,0.0035000000000000005,0.0004614791034954486,0.0029186501192363773,40,0.4771494444444445,0.34464666666666666
spatial,within,rest,75,53,0.0034166666666666664,0.0005131809630673187,0.0032456413902629527,40,0.4925572222222222,0.34668694444444437
spatial,within,rest,75,54,0.003583333333333333,0.0005519648921491675,0.003490932495281123,40,0.5015827777777778,0.35671277777777766
spatial,within,rest,75,55,0.0045000000000000005,0.0005913671446023187,0.003740134220666952,40,0.5142180555555554,0.33990444444444445
spatial,within,rest,75,56,0.0025833333333333333,0.0004846283858428769,0.0030650590360687827,40,0.49381194444444454,0.33672638888888884
spatial,within,rest,75,57,0.001583333333333333,0.0003154949081000152,0.001995364999563108,40,0.4925136111111111,0.3283127777777778
spatial,within,rest,75,58,0.0036666666666666666,0.0004591581544807963,0.0029039711487975277,40,0.4896913888888889,0.331106111111111
spatial,within,rest,75,59,0.0041666666666666675,0.000661841512776426,0.004185853260849874,40,0.5188444444444444,0.3335269444444444
spatial,within,rest,75,60,0.0026666666666666666,0.0004336290903919939,0.0027425111706914744,40,0.5047769444444444,0.33167277777777776
spatial,within,rest,75,61,0.0030833333333333333,0.00046818282400698627,0.0029610481704636735,40,0.4865191666666666,0.33771055555555546
spatial,within,rest,75,62,0.004333333333333333,0.0004653216269680751,0.002942952371508696,40,0.4937277777777777,0.3493725
spatial,within,rest,75,63,0.003333333333333333,0.0005967623950328607,0.003774256780481986,40,0.49097111111111114,0.3400736111111111
spatial,within,rest,75,64,0.005083333333333334,0.0005061938301996515,0.003201450881910848,40,0.47820777777777784,0.33877611111111106
spatial,within,rest,75,65,0.0030833333333333333,0.0003846687997096794,0.002432859103771408,40,0.49388250000000006,0.3301694444444444
spatial,within,rest,75,66,0.002916666666666667,0.0005621932528599516,0.003555622328432836,40,0.48337611111111106,0.32858305555555556
spatial,within,rest,75,67,0.002333333333333333,0.0004168802871199042,0.0026365824378477057,40,0.48793499999999995,0.3455261111111111
spatial,within,rest,75,68,0.003333333333333334,0.0005469417694282446,0.003459163477751806,40,0.4984897222222221,0.3385869444444444
spatial,within,rest,75,69,0.003166666666666666,0.0004614791034954486,0.0029186501192363773,40,0.4980833333333334,0.3363736111111112
spatial,within,rest,75,70,0.00225,0.0004200715581423169,0.002656765807971143,40,0.4905738888888889,0.34530805555555555
spatial,within,rest,75,71,0.0045,0.0005410499447694665,0.003421900306759639,40,0.4841516666666667,0.34194805555555546
spatial,within,rest,75,72,0.0034166666666666664,0.0005784287095915728,0.0036583043726829078,40,0.4772586111111112,0.33645305555555555
spatial,within,rest,75,73,0.0021666666666666666,0.00043934034986550346,0.002778632347180483,40,0.47534527777777774,0.3366322222222222
spatial,within,rest,75,74,0.0019166666666666668,0.00044477818665896303,0.0028130242468036807,40,0.4953149999999999,0.3403583333333334
spatial,within,rest,100,0,0.004083333333333333,0.0005268773245260372,0.0033322647859959456,40,0.49139166666666656,0.32879083333333325
spatial,within,rest,100,1,0.003,0.0004891995904702285,0.0030939698726150473,40,0.5245491666666668,0.33260055555555557
spatial,within,rest,100,2,0.005,0.0004921028776234113,0.0031123318728261753,40,0.5000775000000001,0.3386097222222222
spatial,within,rest,100,3,0.005333333333333333,0.0006062354060275327,0.003834169362567947,40,0.5378027777777779,0.3577594444444444
spatial,within,rest,100,4,0.004,0.0005229763603684907,0.003307592922378892,40,0.5207819444444445,0.3355024999999999
spatial,within,rest,100,5,0.004833333333333334,0.0005462902602399647,0.0034550429718488217,40,0.5122855555555555,0.3568488888888889
spatial,within,rest,100,6,0.006500000000000001,0.0006079951641733013,0.003845299050311274,40,0.5371441666666668,0.32286111111111115
spatial,within,rest,100,7,0.002916666666666667,0.000574722774741238,0.0036348659827084018,40,0.5225391666666667,0.33407472222222223
spatial,within,rest,100,8,0.0028333333333333335,0.000514047677015483,0.0032511229705750244,40,0.5166733333333333,0.3155902777777778
spatial,within,rest,100,9,0.0035000000000000005,0.0004614791034954486,0.0029186501192363773,40,0.5396252777777778,0.3213622222222222
spatial,within,rest,100,10,0.0038333333333333336,0.000566767210788584,0.0035845505783853645,40,0.5168799999999999,0.3330144444444444
spatial,within,rest,100,11,0.0045,0.0006487990219938459,0.004103365306380464,40,0.5204613888888889,0.3417575
spatial,within,rest,100,12,0.0017500000000000003,0.00037718971323735725,0.002385557207631624,40,0.5162538888888889,0.33377444444444443
spatial,within,rest,100,13,0.0028333333333333335,0.0005,0.0031622776601683794,40,0.4968958333333335,0.3277741666666666
spatial,within,rest,100,14,0.0019999999999999996,0.0003922322702763681,0.0024806946917841693,40,0.5042275,0.3307425
spatial,within,rest,100,15,0.0036666666666666666,0.000557262335477027,0.003524436468664519,40,0.5236769444444445,0.3297458333333333
spatial,within,rest,100,16,0.004833333333333334,0.0005056659032384978,0.0031981119786399334,40,0.5005097222222223,0.33974333333333334
spatial,within,rest,100,17,0.00275,0.00044477818665896303,0.0028130242468036807,40,0.4902536111111111,0.33204861111111106
spatial,within,rest,100,18,0.003333333333333333,0.0006315539556208946,0.003994297930101854,40,0.5255466666666667,0.32610749999999994
spatial,within,rest,100,19,0.006500000000000001,0.0005056659032384976,0.003198111978639933,40,0.5315730555555557,0.3244919444444444
spatial,within,rest,100,20,0.004,0.0005748776656683841,0.0036358455989457554,40,0.4976083333333333,0.342985
spatial,within,rest,100,21,0.004833333333333334,0.0005591762357951763,0.003536541037104265,40,0.5188277777777777,0.34206638888888885
spatial,within,rest,100,22,0.00375,0.000522806092950542,0.003306516056674825,40,0.5103538888888888,0.3410872222222221
spatial,within,rest,100,23,0.003166666666666666,0.0004913786640188923,0.0031077515438206536,40,0.5057986111111111,0.34045583333333324
spatial,within,rest,100,24,0.0055000000000000005,0.0005277215444626347,0.0033376041016874875,40,0.5500097222222222,0.3278177777777778
spatial,within,rest,100,25,0.0020833333333333333,0.00040803015083275897,0.002580609261307136,40,0.5049355555555556,0.3287044444444444
spatial,within,rest,100,26,0.0036666666666666666,0.000557262335477027,0.003524436468664519,40,0.5171924999999999,0.3272908333333333
spatial,within,rest,100,27,0.0028333333333333335,0.0005,0.0031622776601683794,40,0.5063108333333333,0.32658444444444445
