analysis_type,fit_scope,condition,K,archetype,mean_accuracy,sem_accuracy,std_accuracy,count,rank_mean,error_mean
temporal,within,rest,100,28,0.0021666666666666666,0.0003688358524328756,0.0023327227528352873,40,0.6132055555555553,0.37213472222222227
temporal,within,rest,100,29,0.0020833333333333337,0.00042512776695202844,0.0026887440802993373,40,0.552738611111111,0.3549597222222222
temporal,within,rest,100,30,0.004416666666666667,0.0005894067228156503,0.003727735424625975,40,0.6018458333333332,0.3282413888888889
temporal,within,rest,100,31,0.0045,0.0005540578101426393,0.0035041692709117636,40,0.5821680555555556,0.3511702777777777
temporal,within,rest,100,32,0.004333333333333333,0.0004653216269680751,0.002942952371508696,40,0.6518316666666667,0.3890297222222222
temporal,within,rest,100,33,0.003916666666666667,0.0005583795745617396,0.0035315025090618263,40,0.5960555555555558,0.3528258333333333
temporal,within,rest,100,34,0.003083333333333333,0.0005519648921491675,0.003490932495281123,40,0.524998888888889,0.3644866666666667
temporal,within,rest,100,35,0.0016666666666666666,0.0003958473906635696,0.0025035587206627026,40,0.6004066666666666,0.37786416666666667
temporal,within,rest,100,36,0.004083333333333333,0.0005532537786493135,0.0034990841292529317,40,0.6223894444444442,0.34648527777777777
temporal,within,rest,100,37,0.003916666666666667,0.0005187029077928006,0.003280565235155104,40,0.621395277777778,0.3604761111111111
temporal,within,rest,100,38,0.00225,0.00045271419510563445,0.002863215971247314,40,0.575541111111111,0.3665613888888889
temporal,within,rest,100,39,0.0028333333333333335,0.0004706484585228889,0.0029766422123592316,40,0.5583847222222225,0.33532833333333334
temporal,within,rest,100,40,0.0037500000000000007,0.000522806092950542,0.003306516056674825,40,0.5641302777777779,0.33521888888888884
temporal,within,rest,100,41,0.0042499999999999994,0.0005061938301996517,0.003201450881910849,40,0.5794161111111109,0.34727777777777774
temporal,within,rest,100,42,0.00225,0.0004366979828269513,0.0027619205506685253,40,0.5520558333333332,0.3727825
temporal,within,rest,100,43,0.0025,0.0004583818933094545,0.002899061642076347,40,0.5629055555555557,0.3453205555555556
temporal,within,rest,100,44,0.0036666666666666666,0.0006062354060275328,0.003834169362567948,40,0.5744416666666666,0.3855883333333333
temporal,within,rest,100,45,0.0036666666666666666,0.0005175000172041232,0.003272957487082702,40,0.5876888888888889,0.336275
temporal,within,rest,100,46,0.0028333333333333335,0.0005540578101426393,0.003504169270911763,40,0.5802836111111113,0.32910138888888885
temporal,within,rest,100,47,0.004916666666666667,0.0006958106219744146,0.004400692771155113,40,0.6107344444444445,0.3271877777777778
temporal,within,rest,100,48,0.00375,0.0005989960736902173,0.0037883838047182935,40,0.5835672222222223,0.34645638888888886
temporal,within,rest,100,49,0.003583333333333333,0.0006579288490181673,0.00416110740246089,40,0.6705511111111112,0.37575888888888886
temporal,within,rest,100,50,0.0037500000000000007,0.0005090001931052645,0.0032191998793563385,40,0.5750872222222223,0.3689222222222222
temporal,within,rest,100,51,0.004333333333333333,0.0005364226763936138,0.003392634891934514,40,0.5525652777777778,0.34225777777777777
temporal,within,rest,100,52,0.005,0.00047740991602628855,0.0030194054243855885,40,0.5721191666666667,0.35739694444444453
temporal,within,rest,100,53,0.0034166666666666664,0.0004542847607774707,0.002873149100723064,40,0.5945297222222223,0.35782388888888883
temporal,within,rest,100,54,0.0032500000000000003,0.00036762694766511974,0.002325076967754596,40,0.5321077777777778,0.34209
temporal,within,rest,100,55,0.003333333333333334,0.0005723943812052382,0.0036201399289824566,40,0.5360155555555555,0.3618077777777778
temporal,within,rest,100,56,0.0035000000000000005,0.0005591762357951763,0.0035365410371042644,40,0.5216908333333334,0.35823055555555555
temporal,within,rest,100,57,0.00275,0.0004284654257727467,0.00270985328815138,40,0.5177797222222222,0.3898744444444444
temporal,within,rest,100,58,0.00225,0.0004200715581423169,0.002656765807971143,40,0.5321897222222222,0.35675972222222224
temporal,within,rest,100,59,0.00425,0.0005722388181146617,0.003619156061610303,40,0.561138888888889,0.34792416666666665
temporal,within,rest,100,60,0.0027500000000000003,0.0005322571942188482,0.0033662900694843324,40,0.557407222222222,0.38552166666666665
temporal,within,rest,100,61,0.003333333333333333,0.0006085806194501847,0.0038490017945975057,40,0.5211111111111112,0.3560625
temporal,within,rest,100,62,0.0023333333333333335,0.0004168802871199042,0.0026365824378477057,40,0.5499533333333332,0.3959844444444444
temporal,within,rest,100,63,0.0028333333333333335,0.0003688358524328756,0.0023327227528352873,40,0.49002194444444436,0.37781583333333335
temporal,within,rest,100,64,0.002916666666666667,0.0005362566783465032,0.0033915850281024955,40,0.5560330555555557,0.3629322222222222
temporal,within,rest,100,65,0.002916666666666667,0.000522806092950542,0.003306516056674825,40,0.5647258333333333,0.3767844444444444
temporal,within,rest,100,66,0.0041666666666666675,0.0005436764162477949,0.003438511570921614,40,0.521516388888889,0.36384944444444445
temporal,within,rest,100,67,0.003333333333333333,0.0005337605126836238,0.003375797890278889,40,0.5005430555555556,0.37557888888888885
temporal,within,rest,100,68,0.004083333333333333,0.00040452391911925456,0.002558433904869158,40,0.5675163888888888,0.37543
temporal,within,rest,100,69,0.004333333333333333,0.0005623515948579823,0.0035566237711589137,40,0.5364175000000001,0.3592691666666667
temporal,within,rest,100,70,0.003333333333333333,0.0004303314829119352,0.002721655269759087,40,0.5771561111111111,0.35406666666666664
temporal,within,rest,100,71,0.0023333333333333335,0.00039942979301018543,0.0025262158224835787,40,0.5415975,0.3402311111111111
temporal,within,rest,100,72,0.002916666666666667,0.00041666666666666675,0.00263523138347365,40,0.5572708333333335,0.35700166666666666
temporal,within,rest,100,73,0.0025833333333333333,0.000540226553720501,0.0034166927245201867,40,0.5511550000000001,0.35772222222222216
temporal,within,rest,100,74,0.0034166666666666664,0.0004846283858428769,0.0030650590360687827,40,0.549343888888889,0.3524625
temporal,within,rest,100,75,0.004583333333333333,0.0005295740910852022,0.0033493206352854187,40,0.5848205555555552,0.38358638888888896
temporal,within,rest,100,76,0.002,0.0003540566696958629,0.002239250994025684,40,0.5597319444444444,0.41380027777777784
temporal,within,rest,100,77,0.004666666666666667,0.0006178724639975322,0.003907768579465175,40,0.5226672222222225,0.33329277777777777
temporal,within,rest,100,78,0.003833333333333333,0.00048554606965249525,0.0030708629780892916,40,0.5127855555555552,0.3663225
temporal,within,rest,100,79,0.0020833333333333333,0.00039018404598803084,0.002467740583964123,40,0.5361952777777778,0.3243188888888888
temporal,within,rest,100,80,0.00475,0.0006072625513464554,0.0038406655999594984,40,0.5185963888888889,0.38123972222222224
temporal,within,rest,100,81,0.0041666666666666675,0.0006287281966789348,0.003976426261351493,40,0.5106802777777778,0.3604911111111111
temporal,within,rest,100,82,0.0030833333333333333,0.00046818282400698627,0.0029610481704636735,40,0.516501111111111,0.3785566666666666
temporal,within,rest,100,83,0.00475,0.0005709927876363795,0.003611275472919581,40,0.5172877777777778,0.36512
temporal,within,rest,100,84,0.0011666666666666668,0.0002811757974289911,0.0017783118855794566,40,0.5675255555555555,0.35449055555555553
temporal,within,rest,100,85,0.0015,0.0004295031251026405,0.0027164162749691695,40,0.5456997222222222,0.35972055555555554
temporal,within,rest,100,86,0.003,0.0006062354060275328,0.0038341693625679476,40,0.5458719444444444,0.38779916666666675
temporal,within,rest,100,87,0.0018333333333333333,0.00044577791412086436,0.0028193470784417356,40,0.5654627777777778,0.3549994444444445
temporal,within,rest,100,88,0.00225,0.0004976798018658033,0.00314760343871451,40,0.5356000000000001,0.3548286111111111
temporal,within,rest,100,89,0.002333333333333333,0.0003417734875749095,0.002161565329191943,40,0.537565,0.3689572222222222
temporal,within,rest,100,90,0.002833333333333333,0.000470648458522889,0.002976642212359232,40,0.5001766666666666,0.3366341666666667
temporal,within,rest,100,91,0.003583333333333333,0.00048315646631310954,0.003055749799575685,40,0.5320555555555555,0.3633813888888889
temporal,within,rest,100,92,0.003583333333333333,0.0004976798018658033,0.00314760343871451,40,0.5698041666666664,0.3347705555555555
temporal,within,rest,100,93,0.003,0.0005699002761767401,0.0036043658237549904,40,0.4883211111111111,0.3407958333333333
temporal,within,rest,100,94,0.002916666666666667,0.0005090001931052645,0.0032191998793563385,40,0.5240630555555557,0.35919583333333327
temporal,within,rest,100,95,0.0028333333333333335,0.00038766596482655045,0.0024518148403572426,40,0.5289708333333332,0.3731294444444444
temporal,within,rest,100,96,0.003166666666666666,0.0004913786640188923,0.003107751543820654,40,0.5434358333333333,0.3495036111111111
temporal,within,rest,100,97,0.004000000000000001,0.00048038446141526135,0.003038218101251,40,0.5115861111111112,0.37177722222222226
temporal,within,rest,100,98,0.004833333333333334,0.000674631903431942,0.004266746794119403,40,0.5438077777777778,0.35983805555555554
temporal,within,rest,100,99,0.0018333333333333333,0.0003764809314399492,0.0023810744779438693,40,0.5262544444444444,0.3238316666666667
temporal,within,word,5,0,0.009250000000000001,0.0005906139063083313,0.0037353703234072324,40,0.6214908333333335,0.3412658333333332
temporal,within,word,5,1,0.00775,0.0008128902744470487,0.00514116951010409,40,0.5986552777777778,0.3507325
temporal,within,word,5,2,0.005833333333333334,0.0007035724873914876,0.0044497831183744,40,0.5702375,0.3098166666666667
temporal,within,word,5,3,0.004833333333333334,0.0006079951641733013,0.003845299050311274,40,0.5627633333333334,0.3331505555555555
temporal,within,word,5,4,0.005666666666666667,0.0005495400822454191,0.0034755966509035655,40,0.5949222222222222,0.31361527777777776
temporal,within,word,10,0,0.009833333333333333,0.0005591762357951763,0.0035365410371042644,40,0.6259425000000001,0.330808611111111
temporal,within,word,10,1,0.0085,0.00061959917196776,0.003918689239544947,40,0.6313411111111111,0.35710638888888885
temporal,within,word,10,2,0.009916666666666667,0.0006906735223894966,0.0043682029006442205,40,0.6392402777777778,0.3093333333333333
temporal,within,word,10,3,0.008416666666666666,0.0007356170733693438,0.00465245087510864,40,0.6186188888888889,0.32216249999999996
temporal,within,word,10,4,0.009083333333333334,0.0007825327787751449,0.0049491718493402505,40,0.6071705555555555,0.31038305555555556
temporal,within,word,10,5,0.008166666666666666,0.0007821913843960198,0.004947012681703422,40,0.6104291666666668,0.3066897222222222
temporal,within,word,10,6,0.007333333333333333,0.0006109168300344762,0.0038637772876778144,40,0.5783111111111111,0.32202249999999993
temporal,within,word,10,7,0.004083333333333333,0.0005659812345252781,0.0035795796280276146,40,0.5163272222222222,0.3268388888888888
temporal,within,word,10,8,0.0055,0.0007015448967566097,0.0044369595092371185,40,0.6144066666666668,0.31678999999999996
temporal,within,word,10,9,0.005833333333333334,0.0007235359517703826,0.0045760431532242945,40,0.5602402777777777,0.3196766666666667
temporal,within,word,25,0,0.007166666666666666,0.00042281784349164917,0.0026741348415884247,40,0.6202155555555555,0.31677583333333337
temporal,within,word,25,1,0.008083333333333335,0.000393817968854384,0.0024907235301622104,40,0.6243827777777777,0.3434272222222222
temporal,within,word,25,2,0.007666666666666667,0.0005495400822454191,0.003475596650903565,40,0.6058347222222222,0.3220424999999999
temporal,within,word,25,3,0.007833333333333333,0.0004706484585228889,0.0029766422123592316,40,0.5918033333333332,0.32532305555555546
temporal,within,word,25,4,0.008166666666666666,0.0005717718748968656,0.003616202853397895,40,0.5871708333333333,0.34581999999999996
temporal,within,word,25,5,0.0105,0.0007693375994193588,0.004865718207542816,40,0.6241252777777778,0.32256888888888885
temporal,within,word,25,6,0.007583333333333333,0.0005596536881967729,0.0035395607112309897,40,0.6387600000000001,0.33262749999999996
temporal,within,word,25,7,0.009416666666666667,0.0006739717291829767,0.004262571485560761,40,0.604657777777778,0.29251000000000005
temporal,within,word,25,8,0.007416666666666666,0.000740442425685472,0.004682969082772107,40,0.6142033333333334,0.2874444444444444
temporal,within,word,25,9,0.007416666666666666,0.0007960685091278711,0.0050347793247572286,40,0.5961027777777779,0.2951288888888889
temporal,within,word,25,10,0.007000000000000001,0.0008506742758816229,0.005380136517400738,40,0.6427525000000001,0.2717625
temporal,within,word,25,11,0.009416666666666667,0.0007346481996220893,0.0046463231794957064,40,0.6057697222222223,0.2923727777777777
temporal,within,word,25,12,0.007166666666666667,0.0008055187141590188,0.005094547669265247,40,0.6141905555555556,0.2934608333333334
temporal,within,word,25,13,0.008499999999999999,0.0007730319188612767,0.004889083135224221,40,0.6124711111111113,0.29055749999999997
temporal,within,word,25,14,0.0065833333333333325,0.0007307598589892382,0.004621731154058927,40,0.5766394444444444,0.30736583333333334
temporal,within,word,25,15,0.005416666666666667,0.0006280197703168524,0.003971945779634118,40,0.6010655555555556,0.31552361111111116
temporal,within,word,25,16,0.005333333333333334,0.000771648621745413,0.004880334396090479,40,0.5784683333333334,0.3123722222222223
temporal,within,word,25,17,0.005916666666666667,0.0007009100718172972,0.004432944523789707,40,0.6305072222222222,0.30451583333333326
temporal,within,word,25,18,0.004583333333333333,0.0006165742596507072,0.0038995580142565786,40,0.5723897222222222,0.31622527777777776
temporal,within,word,25,19,0.00475,0.0005709927876363795,0.003611275472919581,40,0.5826319444444443,0.3027747222222222
temporal,within,word,25,20,0.004,0.0005364226763936138,0.003392634891934514,40,0.5697083333333333,0.3275980555555555
temporal,within,word,25,21,0.0030833333333333333,0.0005519648921491675,0.003490932495281123,40,0.524658611111111,0.3336738888888889
temporal,within,word,25,22,0.005416666666666667,0.0006927329336612468,0.0043812277611597296,40,0.5627883333333333,0.32166611111111115
temporal,within,word,25,23,0.003166666666666667,0.0005330928945203023,0.0033715755022721006,40,0.5030983333333333,0.3297688888888889
temporal,within,word,25,24,0.00575,0.0005722388181146617,0.003619156061610303,40,0.5013102777777778,0.3116411111111111
temporal,within,word,50,0,0.007000000000000001,0.0005310850045437943,0.003358876491038526,40,0.6211058333333335,0.3201358333333333
temporal,within,word,50,1,0.006500000000000001,0.00046147910349544853,0.002918650119236377,40,0.630487777777778,0.3121611111111111
temporal,within,word,50,2,0.00775,0.0006896415105730028,0.004361675884819564,40,0.6007397222222222,0.3261227777777777
temporal,within,word,50,3,0.007750000000000002,0.0005389065112987853,0.003408344043198855,40,0.5870363888888889,0.31146222222222214
temporal,within,word,50,4,0.007166666666666666,0.0005277215444626347,0.0033376041016874875,40,0.5889274999999999,0.3244599999999999
temporal,within,word,50,5,0.007666666666666667,0.0004336290903919939,0.0027425111706914744,40,0.6126586111111113,0.30889555555555553
temporal,within,word,50,6,0.007416666666666666,0.00043832593994609724,0.0027722166555277,40,0.6000466666666667,0.3022683333333333
temporal,within,word,50,7,0.009,0.0005364226763936138,0.0033926348919345135,40,0.6055577777777779,0.32374055555555553
temporal,within,word,50,8,0.008416666666666666,0.0005335936864527374,0.0033747427885527648,40,0.5910144444444445,0.3047169444444444
temporal,within,word,50,9,0.009583333333333333,0.0005989960736902172,0.0037883838047182926,40,0.641115,0.3193433333333333
temporal,within,word,50,10,0.009833333333333333,0.0006309898162000304,0.003990729999126216,40,0.6098283333333334,0.26741083333333326
temporal,within,word,50,11,0.009166666666666667,0.0008333333333333332,0.005270462766947298,40,0.6268200000000002,0.31429305555555553
temporal,within,word,50,12,0.006833333333333333,0.0008350409853973918,0.0052812629068943245,40,0.6463794444444446,0.2635127777777778
temporal,within,word,50,13,0.005166666666666667,0.0005591762357951763,0.003536541037104265,40,0.6030947222222223,0.2913630555555556
temporal,within,word,50,14,0.005833333333333334,0.0005816520337100941,0.003678690464385871,40,0.6004155555555555,0.2781375
temporal,within,word,50,15,0.006333333333333334,0.0007240279857964913,0.004579155049641907,40,0.5708438888888889,0.30258611111111106
temporal,within,word,50,16,0.007833333333333335,0.0007785405295328921,0.00492392264815505,40,0.625325,0.27992527777777776
temporal,within,word,50,17,0.007333333333333333,0.0006772661653216249,0.004283407329168958,40,0.5728741666666666,0.2925372222222221
temporal,within,word,50,18,0.007333333333333333,0.0005871365639519862,0.003713377679306778,40,0.5793000000000001,0.31211555555555553
temporal,within,word,50,19,0.007250000000000001,0.0006739717291829767,0.004262571485560761,40,0.6213308333333333,0.2957105555555556
temporal,within,word,50,20,0.0055,0.000626458412386762,0.003962070885030415,40,0.6081388888888888,0.3051675
temporal,within,word,50,21,0.005083333333333334,0.0006958106219744146,0.004400692771155113,40,0.5582444444444444,0.2906366666666667
temporal,within,word,50,22,0.005666666666666667,0.0005229763603684908,0.0033075929223788923,40,0.5816108333333334,0.28460861111111113
temporal,within,word,50,23,0.005833333333333333,0.0005566229063100617,0.0035203923635246104,40,0.605203888888889,0.2860711111111111
temporal,within,word,50,24,0.005166666666666667,0.0005056659032384976,0.003198111978639933,40,0.5733036111111113,0.3121797222222223
temporal,within,word,50,25,0.0051666666666666675,0.00047666337934435156,0.0030146839118420175,40,0.5580380555555556,0.2920577777777778
temporal,within,word,50,26,0.004333333333333333,0.0007279522854655584,0.004603974499992501,40,0.5909230555555556,0.30208333333333337
temporal,within,word,50,27,0.005666666666666667,0.0006558958989042622,0.004148249897002012,40,0.5928191666666666,0.32679
temporal,within,word,50,28,0.0041666666666666675,0.0006725170646750924,0.004253371379408116,40,0.609985,0.3002963888888889
temporal,within,word,50,29,0.004,0.000622466374565235,0.003936823020987291,40,0.5748586111111111,0.3186558333333334
temporal,within,word,50,30,0.004833333333333334,0.0006195991719677601,0.003918689239544948,40,0.5974033333333334,0.28894166666666665
temporal,within,word,50,31,0.003333333333333333,0.000559812748506421,0.003540566696958629,40,0.564198888888889,0.30723
temporal,within,word,50,32,0.0035833333333333333,0.0006359090673047066,0.004021842074872368,40,0.5970930555555556,0.3013683333333333
temporal,within,word,50,33,0.005916666666666666,0.0005268773245260372,0.0033322647859959456,40,0.5771722222222222,0.30785277777777775
temporal,within,word,50,34,0.004833333333333334,0.0006079951641733013,0.003845299050311274,40,0.574676111111111,0.3317466666666667
temporal,within,word,50,35,0.005166666666666667,0.0006531754562429428,0.004131044306894694,40,0.600162777777778,0.31012833333333334
temporal,within,word,50,36,0.004,0.000599144689515278,0.003789323733725367,40,0.6196016666666667,0.3139347222222222
temporal,within,word,50,37,0.004,0.0005871365639519862,0.003713377679306778,40,0.5415380555555556,0.3373847222222222
temporal,within,word,50,38,0.005583333333333333,0.0005771960417875981,0.0036505082969650717,40,0.5805602777777779,0.32055388888888886
temporal,within,word,50,39,0.003833333333333333,0.0005540578101426394,0.003504169270911764,40,0.5571602777777777,0.32534944444444447
temporal,within,word,50,40,0.004666666666666667,0.0005699002761767403,0.003604365823754991,40,0.56446,0.30567944444444445
temporal,within,word,50,41,0.004416666666666667,0.0005647213971599238,0.003571611716915804,40,0.5641855555555556,0.3304330555555556
temporal,within,word,50,42,0.0045,0.0006264584123867621,0.003962070885030416,40,0.5683513888888887,0.3119177777777778
temporal,within,word,50,43,0.006,0.0006109168300344762,0.0038637772876778144,40,0.5424025,0.2948338888888889
temporal,within,word,50,44,0.004666666666666667,0.0006292943635623921,0.0039800070151264615,40,0.5445958333333334,0.32345250000000003
temporal,within,word,50,45,0.004416666666666667,0.0006896415105730028,0.004361675884819564,40,0.5625733333333333,0.3308966666666667
temporal,within,word,50,46,0.00475,0.0005833333333333334,0.0036893239368631097,40,0.5114741666666667,0.33388611111111105
temporal,within,word,50,47,0.0034166666666666664,0.0004542847607774707,0.002873149100723064,40,0.5128241666666666,0.29918666666666666
temporal,within,word,50,48,0.003833333333333333,0.0004855460696524952,0.003070862978089291,40,0.5700038888888889,0.3212675
temporal,within,word,50,49,0.004083333333333333,0.0005532537786493135,0.0034990841292529317,40,0.5434841666666668,0.31234916666666673
temporal,within,word,75,0,0.006750000000000001,0.0004217636961434866,0.0026674678283691846,40,0.601068888888889,0.30849499999999996
temporal,within,word,75,1,0.007333333333333333,0.0004949891362588122,0.003130586175234568,40,0.6421394444444447,0.28170888888888884
temporal,within,word,75,2,0.00825,0.0005335936864527374,0.0033747427885527648,40,0.6041208333333333,0.30824694444444434
temporal,within,word,75,3,0.008333333333333335,0.00044657608470472236,0.002824395152454411,40,0.5960825000000001,0.3023188888888888
temporal,within,word,75,4,0.008916666666666666,0.0004831564663131095,0.0030557497995756847,40,0.6032675,0.30168027777777773
temporal,within,word,75,5,0.007250000000000001,0.0003752966537921412,0.0023735844484456693,40,0.6104905555555555,0.32714138888888894
temporal,within,word,75,6,0.008083333333333335,0.0006072625513464553,0.003840665599959498,40,0.5990205555555557,0.3187124999999999
temporal,within,word,75,7,0.009083333333333334,0.0006425942346670646,0.004064122785681311,40,0.6109550000000001,0.31419611111111106
temporal,within,word,75,8,0.009166666666666667,0.000502840931954632,0.003180245291476762,40,0.6072511111111112,0.2918022222222222
temporal,within,word,75,9,0.007833333333333335,0.0006149838438569978,0.0038894993415869257,40,0.6435113888888889,0.29154888888888886
temporal,within,word,75,10,0.007000000000000001,0.0005035486605694166,0.0031847213602527527,40,0.6213016666666668,0.2826086111111111
temporal,within,word,75,11,0.007666666666666667,0.0005623515948579822,0.003556623771158913,40,0.6134486111111112,0.28141499999999997
temporal,within,word,75,12,0.008166666666666666,0.0005717718748968656,0.003616202853397895,40,0.653006388888889,0.2971977777777778
temporal,within,word,75,13,0.009583333333333333,0.0008622132456136826,0.005453115369810841,40,0.6485683333333333,0.2751727777777778
temporal,within,word,75,14,0.009,0.000599144689515278,0.003789323733725367,40,0.6111041666666668,0.3106522222222222
temporal,within,word,75,15,0.00825,0.0007258701429232809,0.00459080587429904,40,0.6091555555555555,0.27012083333333325
temporal,within,word,75,16,0.00925,0.0008646879120151878,0.00546876653436654,40,0.6358780555555555,0.25743138888888883
temporal,within,word,75,17,0.008833333333333334,0.0006487990219938459,0.004103365306380464,40,0.6171747222222222,0.2797974999999999
temporal,within,word,75,18,0.007416666666666666,0.0006697312043199763,0.004235752051477451,40,0.601415,0.3024736111111111
temporal,within,word,75,19,0.00525,0.0006739717291829767,0.004262571485560761,40,0.5955455555555556,0.3106872222222222
temporal,within,word,75,20,0.006333333333333334,0.0007337993857053428,0.004640954808922571,40,0.6204586111111112,0.27495416666666667
temporal,within,word,75,21,0.005416666666666667,0.0006927329336612468,0.0043812277611597296,40,0.5818805555555555,0.29496055555555556
temporal,within,word,75,22,0.006666666666666666,0.0006201736729460423,0.003922322702763681,40,0.5911905555555556,0.2915847222222222
temporal,within,word,75,23,0.0045,0.0005410499447694665,0.003421900306759639,40,0.6433172222222222,0.31715250000000006
temporal,within,word,75,24,0.007916666666666666,0.0005808861979155425,0.0036738468935369364,40,0.6217083333333334,0.3076936111111111
temporal,within,word,75,25,0.0037500000000000007,0.000494809238329462,0.0031294484008283783,40,0.5684808333333333,0.29216416666666667
temporal,within,word,75,26,0.003833333333333333,0.0005,0.0031622776601683794,40,0.5707941666666667,0.30718277777777775
temporal,within,word,75,27,0.0055,0.0006809370115327948,0.00430662379910395,40,0.600528888888889,0.3007572222222222
temporal,within,word,75,28,0.003833333333333333,0.000470648458522889,0.002976642212359232,40,0.5662244444444445,0.3262852777777777
temporal,within,word,75,29,0.004583333333333333,0.0005159493228057419,0.003263150034575203,40,0.583515,0.29124388888888897
temporal,within,word,75,30,0.005583333333333333,0.0006686668711812965,0.004229020617662603,40,0.584863888888889,0.3055011111111111
temporal,within,word,75,31,0.007333333333333333,0.000784464540552736,0.004961389383568338,40,0.6210205555555556,0.3010847222222222
temporal,within,word,75,32,0.007333333333333333,0.000677266165321625,0.004283407329168959,40,0.6274208333333334,0.2988622222222222
temporal,within,word,75,33,0.007583333333333333,0.000791582316693952,0.005006406152531231,40,0.5927372222222222,0.33705027777777774
temporal,within,word,75,34,0.004583333333333333,0.0007229204383014498,0.004572150304239616,40,0.5944211111111112,0.30329944444444445
temporal,within,word,75,35,0.004416666666666667,0.0005389065112987853,0.003408344043198855,40,0.5810494444444444,0.2911338888888889
temporal,within,word,75,36,0.003916666666666667,0.000652493573338361,0.004126731700742675,40,0.6011866666666666,0.3059738888888889
temporal,within,word,75,37,0.005166666666666667,0.0004614791034954486,0.0029186501192363773,40,0.5870430555555556,0.33439944444444436
temporal,within,word,75,38,0.009166666666666667,0.0007803680919760616,0.004935481167928245,40,0.5841172222222222,0.29705972222222227
temporal,within,word,75,39,0.0035000000000000005,0.0005591762357951763,0.0035365410371042644,40,0.5698941666666667,0.3026094444444444
temporal,within,word,75,40,0.005416666666666667,0.0006611685674953662,0.004181597181192252,40,0.5979419444444444,0.28502305555555557
temporal,within,word,75,41,0.003333333333333333,0.0005337605126836238,0.003375797890278889,40,0.5730175000000001,0.3000805555555556
temporal,within,word,75,42,0.003833333333333333,0.000566767210788584,0.0035845505783853645,40,0.5722161111111111,0.2987122222222222
temporal,within,word,75,43,0.0041666666666666675,0.0004884710724331468,0.0030893623199876614,40,0.5651672222222223,0.3174586111111111
temporal,within,word,75,44,0.0036666666666666666,0.00047441672090180913,0.003000474796236256,40,0.577415,0.34092555555555554
temporal,within,word,75,45,0.006,0.0005748776656683841,0.0036358455989457554,40,0.6274119444444446,0.29595777777777776
temporal,within,word,75,46,0.0041666666666666675,0.000581652033710094,0.0036786904643858706,40,0.58023,0.33521444444444437
temporal,within,word,75,47,0.003,0.0004591581544807963,0.0029039711487975277,40,0.564246111111111,0.35518555555555553
temporal,within,word,75,48,0.00375,0.0005621932528599516,0.003555622328432836,40,0.5593294444444444,0.30995027777777784
temporal,within,word,75,49,0.006166666666666666,0.0005913671446023186,0.0037401342206669517,40,0.608875,0.2571366666666666
temporal,within,word,75,50,0.004,0.0004653216269680751,0.002942952371508696,40,0.5700158333333334,0.3269363888888889
temporal,within,word,75,51,0.004916666666666667,0.0007059726877843334,0.004464963318538848,40,0.5982063888888888,0.31955416666666664
temporal,within,word,75,52,0.002916666666666667,0.0004334237249576047,0.002741212325640795,40,0.5773638888888888,0.3001819444444444
temporal,within,word,75,53,0.0036666666666666666,0.0005310850045437943,0.0033588764910385265,40,0.6114727777777779,0.32530027777777776
temporal,within,word,75,54,0.004333333333333333,0.0007472647177570733,0.004726117046390445,40,0.5598816666666666,0.3599211111111111
temporal,within,word,75,55,0.004666666666666666,0.0006938886664887108,0.004388537257362555,40,0.6038597222222224,0.3492238888888889
temporal,within,word,75,56,0.005666666666666667,0.0005623515948579823,0.0035566237711589137,40,0.6142777777777777,0.34363777777777776
temporal,within,word,75,57,0.005416666666666667,0.0006503067433133847,0.004112900973273538,40,0.5476355555555557,0.3282719444444444
temporal,within,word,75,58,0.003333333333333333,0.00047740991602628855,0.0030194054243855885,40,0.5549463888888889,0.3181394444444444
temporal,within,word,75,59,0.007166666666666667,0.0006596856715021065,0.004172218523448575,40,0.572716388888889,0.35407944444444445
temporal,within,word,75,60,0.004,0.0004949891362588122,0.0031305861752345676,40,0.5807597222222223,0.3195636111111112
temporal,within,word,75,61,0.003749999999999999,0.0005493780477196366,0.0034745718545814495,40,0.5631488888888887,0.3282916666666667
temporal,within,word,75,62,0.003833333333333333,0.0005277215444626347,0.0033376041016874875,40,0.5349338888888889,0.3354169444444445
temporal,within,word,75,63,0.004333333333333333,0.0006558958989042623,0.004148249897002013,40,0.5961875000000001,0.3095308333333333
temporal,within,word,75,64,0.0037500000000000007,0.000522806092950542,0.003306516056674825,40,0.5499197222222222,0.3368752777777778
temporal,within,word,75,65,0.004666666666666666,0.0005443310539518173,0.0034426518632954817,40,0.5707061111111112,0.3428755555555555
temporal,within,word,75,66,0.0037500000000000007,0.0005869849078564814,0.0037124185219410922,40,0.5596919444444445,0.34922333333333333
temporal,within,word,75,67,0.005583333333333333,0.0006896415105730028,0.004361675884819564,40,0.6036558333333334,0.3545166666666667
temporal,within,word,75,68,0.0034166666666666664,0.0004991088925371763,0.003156641801723386,40,0.5748433333333333,0.3281588888888889
temporal,within,word,75,69,0.002416666666666667,0.0004772233913401199,0.0030182257386893066,40,0.515638888888889,0.3180952777777778
temporal,within,word,75,70,0.004000000000000001,0.0005871365639519862,0.003713377679306778,40,0.5536274999999999,0.31857972222222225
temporal,within,word,75,71,0.0034166666666666664,0.0004991088925371763,0.003156641801723386,40,0.5310038888888888,0.3102155555555556
