rank,accuracy,error,rep,fold,condition,K,reconstruction
0.7141777777777781,0.05333333333333334,0.33355555555555555,5,0,word,10,all_archetypes
0.7121111111111111,0.03333333333333333,0.32377777777777783,5,1,word,10,all_archetypes
0.7071555555555556,0.04,0.3160777777777774,6,0,word,10,all_archetypes
0.7110888888888894,0.03333333333333333,0.29671111111111115,6,1,word,10,all_archetypes
0.7202555555555554,0.04,0.33496666666666647,7,0,word,10,all_archetypes
0.7153000000000005,0.03333333333333333,0.32779999999999987,7,1,word,10,all_archetypes
0.740855555555556,0.03333333333333333,0.2948111111111109,8,0,word,10,all_archetypes
0.7325888888888886,0.03,0.34812222222222206,8,1,word,10,all_archetypes
0.7340999999999996,0.03666666666666667,0.286711111111111,9,0,word,10,all_archetypes
0.7261666666666666,0.04666666666666667,0.30507777777777745,9,1,word,10,all_archetypes
0.7065333333333337,0.03666666666666667,0.30705555555555547,10,0,word,10,all_archetypes
0.7048444444444449,0.03,0.31127777777777754,10,1,word,10,all_archetypes
0.6975444444444449,0.03666666666666667,0.30315555555555523,11,0,word,10,all_archetypes
0.698188888888889,0.02666666666666667,0.2385555555555554,11,1,word,10,all_archetypes
0.7164777777777783,0.023333333333333334,0.3392555555555552,12,0,word,10,all_archetypes
0.7207000000000001,0.02666666666666667,0.341333333333333,12,1,word,10,all_archetypes
0.6981999999999998,0.03,0.31669999999999976,13,0,word,10,all_archetypes
0.7039111111111115,0.02666666666666667,0.2935666666666666,13,1,word,10,all_archetypes
0.706900000000001,0.04,0.3407222222222221,14,0,word,10,all_archetypes
0.7136555555555558,0.04,0.3136444444444443,14,1,word,10,all_archetypes
0.7246777777777775,0.03666666666666667,0.29706666666666676,15,0,word,10,all_archetypes
0.7233222222222223,0.023333333333333334,0.3148999999999997,15,1,word,10,all_archetypes
0.6813000000000001,0.02666666666666667,0.3160666666666665,16,0,word,10,all_archetypes
0.6847777777777786,0.03666666666666667,0.32767777777777773,16,1,word,10,all_archetypes
0.7056111111111114,0.03,0.3166666666666666,17,0,word,10,all_archetypes
0.7050555555555558,0.04,0.3335444444444444,17,1,word,10,all_archetypes
0.6836666666666663,0.04,0.30961111111111106,18,0,word,10,all_archetypes
0.6839333333333337,0.03333333333333333,0.3167444444444444,18,1,word,10,all_archetypes
0.7268555555555557,0.03666666666666667,0.3359888888888888,19,0,word,10,all_archetypes
0.7312666666666672,0.03666666666666667,0.3043666666666663,19,1,word,10,all_archetypes
0.614311111111111,0.0,0.3535111111111113,0,0,rest,5,all_archetypes
0.603055555555555,0.006666666666666667,0.3492555555555556,0,1,rest,5,all_archetypes
0.5720999999999994,0.0033333333333333335,0.32066666666666677,1,0,rest,5,all_archetypes
0.5593555555555556,0.006666666666666667,0.33819999999999995,1,1,rest,5,all_archetypes
0.6089888888888888,0.01,0.27615555555555565,2,0,rest,5,all_archetypes
0.605855555555556,0.006666666666666667,0.31314444444444445,2,1,rest,5,all_archetypes
0.6179666666666663,0.013333333333333334,0.3076444444444444,3,0,rest,5,all_archetypes
0.6219666666666663,0.0033333333333333335,0.2949555555555557,3,1,rest,5,all_archetypes
0.6745444444444446,0.0033333333333333335,0.29795555555555575,4,0,rest,5,all_archetypes
0.6585888888888889,0.006666666666666667,0.30308888888888885,4,1,rest,5,all_archetypes
0.5975222222222226,0.006666666666666667,0.30259999999999976,5,0,rest,5,all_archetypes
0.602288888888889,0.0033333333333333335,0.3028222222222224,5,1,rest,5,all_archetypes
0.6794333333333332,0.006666666666666667,0.282,6,0,rest,5,all_archetypes
0.6757777777777786,0.016666666666666666,0.3235555555555557,6,1,rest,5,all_archetypes
