rank,accuracy,error,rep,fold,K,condition,reconstruction
0.8554777777777781,0.06,0.2799999999999996,19,0,25,intact,all_archetypes
0.8552555555555557,0.056666666666666664,0.22685555555555548,19,1,25,intact,all_archetypes
0.8930111111111122,0.07666666666666666,0.23848888888888875,20,0,25,intact,all_archetypes
0.8881888888888894,0.09666666666666666,0.23908888888888855,20,1,25,intact,all_archetypes
0.8669777777777788,0.05,0.25359999999999966,21,0,25,intact,all_archetypes
0.8718444444444449,0.056666666666666664,0.2470222222222221,21,1,25,intact,all_archetypes
0.8774666666666671,0.08333333333333333,0.2586111111111106,22,0,25,intact,all_archetypes
0.8736888888888887,0.06333333333333334,0.2460333333333332,22,1,25,intact,all_archetypes
0.8606777777777779,0.08333333333333333,0.2857555555555553,23,0,25,intact,all_archetypes
0.856655555555556,0.06,0.2163555555555555,23,1,25,intact,all_archetypes
0.8721444444444447,0.056666666666666664,0.2605222222222224,24,0,25,intact,all_archetypes
0.8722111111111119,0.07,0.2629888888888887,24,1,25,intact,all_archetypes
0.872533333333334,0.06,0.2913555555555553,25,0,25,intact,all_archetypes
0.8761111111111116,0.09,0.2390555555555554,25,1,25,intact,all_archetypes
0.880700000000001,0.08,0.276122222222222,26,0,25,intact,all_archetypes
0.8801666666666679,0.08333333333333333,0.23835555555555535,26,1,25,intact,all_archetypes
0.886644444444445,0.08666666666666667,0.24892222222222193,27,0,25,intact,all_archetypes
0.8846555555555559,0.07666666666666666,0.23741111111111085,27,1,25,intact,all_archetypes
0.8473555555555555,0.08333333333333333,0.22702222222222213,28,0,25,intact,all_archetypes
0.8456444444444448,0.07333333333333333,0.22166666666666668,28,1,25,intact,all_archetypes
0.8906555555555563,0.1,0.2291999999999998,29,0,25,intact,all_archetypes
0.8844222222222226,0.06666666666666667,0.2529888888888887,29,1,25,intact,all_archetypes
0.8728888888888884,0.06666666666666667,0.2768111111111109,30,0,25,intact,all_archetypes
0.8729111111111115,0.08333333333333333,0.24586666666666646,30,1,25,intact,all_archetypes
0.8742222222222229,0.06333333333333334,0.2775666666666661,31,0,25,intact,all_archetypes
0.8759333333333348,0.08333333333333333,0.2348444444444443,31,1,25,intact,all_archetypes
0.8805555555555562,0.07666666666666666,0.23292222222222211,32,0,25,intact,all_archetypes
0.8807222222222233,0.09666666666666666,0.2363222222222222,32,1,25,intact,all_archetypes
0.8778222222222233,0.06666666666666667,0.24837777777777756,33,0,25,intact,all_archetypes
0.8763555555555559,0.06,0.2450888888888886,33,1,25,intact,all_archetypes
0.877944444444445,0.09,0.22041111111111078,34,0,25,intact,all_archetypes
0.8784000000000013,0.07,0.2545888888888886,34,1,25,intact,all_archetypes
0.8700000000000006,0.04666666666666667,0.25755555555555515,35,0,25,intact,all_archetypes
0.863455555555556,0.056666666666666664,0.2592666666666665,35,1,25,intact,all_archetypes
0.8781444444444456,0.08333333333333333,0.23727777777777756,36,0,25,intact,all_archetypes
0.8849777777777778,0.09,0.2962666666666663,36,1,25,intact,all_archetypes
0.8913000000000009,0.08333333333333333,0.2612333333333331,37,0,25,intact,all_archetypes
0.8930222222222229,0.06666666666666667,0.24917777777777733,37,1,25,intact,all_archetypes
0.8673666666666668,0.09,0.2634555555555554,38,0,25,intact,all_archetypes
0.8693000000000001,0.08333333333333333,0.25498888888888893,38,1,25,intact,all_archetypes
0.8771333333333341,0.10333333333333333,0.2719333333333331,39,0,25,intact,all_archetypes
0.8741222222222227,0.07,0.2210444444444444,39,1,25,intact,all_archetypes
0.8738000000000004,0.09333333333333334,0.24432222222222202,40,0,25,intact,all_archetypes
0.8721777777777786,0.09,0.25409999999999977,40,1,25,intact,all_archetypes
0.8811000000000007,0.06666666666666667,0.25499999999999984,41,0,25,intact,all_archetypes
0.8812000000000004,0.06,0.2563555555555554,41,1,25,intact,all_archetypes
0.8636555555555564,0.08333333333333333,0.24525555555555542,42,0,25,intact,all_archetypes
0.8655333333333339,0.056666666666666664,0.24986666666666651,42,1,25,intact,all_archetypes
0.8902888888888898,0.07333333333333333,0.25634444444444426,43,0,25,intact,all_archetypes
0.8940222222222224,0.08666666666666667,0.24646666666666633,43,1,25,intact,all_archetypes
0.8800222222222228,0.07333333333333333,0.23566666666666658,44,0,25,intact,all_archetypes
0.877033333333334,0.09333333333333334,0.2308333333333332,44,1,25,intact,all_archetypes
0.8778555555555564,0.06666666666666667,0.2853888888888885,45,0,25,intact,all_archetypes
0.8785666666666676,0.09333333333333334,0.23072222222222205,45,1,25,intact,all_archetypes
0.8766555555555565,0.06,0.25551111111111063,46,0,25,intact,all_archetypes
0.8844555555555564,0.09666666666666666,0.2348888888888888,46,1,25,intact,all_archetypes
0.8883777777777783,0.06,0.23791111111111107,47,0,25,intact,all_archetypes
0.891211111111111,0.08333333333333333,0.25961111111111085,47,1,25,intact,all_archetypes
0.8931222222222228,0.06333333333333334,0.26999999999999974,48,0,25,intact,all_archetypes
0.8925555555555553,0.056666666666666664,0.24424444444444418,48,1,25,intact,all_archetypes
0.8922000000000007,0.05,0.23281111111111089,49,0,25,intact,all_archetypes
0.8876111111111127,0.056666666666666664,0.2570555555555554,49,1,25,intact,all_archetypes
0.5522777777777776,0.016666666666666666,0.33209999999999995,0,0,25,rest,all_archetypes
0.5553666666666666,0.02,0.3523000000000003,0,1,25,rest,all_archetypes
0.5418555555555558,0.016666666666666666,0.32288888888888895,1,0,25,rest,all_archetypes
0.535511111111111,0.006666666666666667,0.3586,1,1,25,rest,all_archetypes
0.5606666666666665,0.02,0.36100000000000015,2,0,25,rest,all_archetypes
0.5611777777777773,0.013333333333333334,0.30975555555555556,2,1,25,rest,all_archetypes
0.5483333333333332,0.006666666666666667,0.3258444444444446,3,0,25,rest,all_archetypes
0.5411555555555556,0.006666666666666667,0.3206666666666669,3,1,25,rest,all_archetypes
0.5282888888888888,0.01,0.3091555555555557,4,0,25,rest,all_archetypes
0.5187888888888889,0.0033333333333333335,0.3466555555555556,4,1,25,rest,all_archetypes
0.5615666666666667,0.006666666666666667,0.32376666666666676,5,0,25,rest,all_archetypes
0.5720888888888893,0.006666666666666667,0.32507777777777763,5,1,25,rest,all_archetypes
0.5495333333333334,0.006666666666666667,0.34450000000000025,6,0,25,rest,all_archetypes
0.5381777777777774,0.006666666666666667,0.3328888888888888,6,1,25,rest,all_archetypes
0.524088888888889,0.0033333333333333335,0.34451111111111105,7,0,25,rest,all_archetypes
0.5141333333333332,0.0033333333333333335,0.3138333333333334,7,1,25,rest,all_archetypes
0.5762222222222219,0.0033333333333333335,0.3173444444444441,8,0,25,rest,all_archetypes
0.5794777777777776,0.0033333333333333335,0.3575222222222223,8,1,25,rest,all_archetypes
0.5235777777777778,0.016666666666666666,0.3454,9,0,25,rest,all_archetypes
0.527466666666667,0.006666666666666667,0.3350888888888889,9,1,25,rest,all_archetypes
0.5744111111111111,0.006666666666666667,0.3535333333333335,10,0,25,rest,all_archetypes
0.5818111111111112,0.0033333333333333335,0.3398222222222221,10,1,25,rest,all_archetypes
0.5115333333333335,0.013333333333333334,0.3468222222222222,11,0,25,rest,all_archetypes
0.5188666666666667,0.006666666666666667,0.3193111111111111,11,1,25,rest,all_archetypes
0.5600000000000003,0.0033333333333333335,0.3344111111111108,12,0,25,rest,all_archetypes
0.5515444444444444,0.006666666666666667,0.3123444444444441,12,1,25,rest,all_archetypes
0.5890444444444447,0.013333333333333334,0.341911111111111,13,0,25,rest,all_archetypes
0.5865999999999995,0.013333333333333334,0.3249888888888889,13,1,25,rest,all_archetypes
0.5570888888888887,0.006666666666666667,0.3403999999999996,14,0,25,rest,all_archetypes
0.5444888888888886,0.01,0.3279666666666666,14,1,25,rest,all_archetypes
0.5570888888888886,0.006666666666666667,0.3337555555555554,15,0,25,rest,all_archetypes
0.5581777777777778,0.0033333333333333335,0.29815555555555573,15,1,25,rest,all_archetypes
0.5146333333333333,0.006666666666666667,0.3263666666666667,16,0,25,rest,all_archetypes
0.5092222222222221,0.01,0.35789999999999966,16,1,25,rest,all_archetypes
0.5681444444444448,0.013333333333333334,0.3436444444444447,17,0,25,rest,all_archetypes
0.5704777777777779,0.0033333333333333335,0.3664444444444443,17,1,25,rest,all_archetypes
0.5461444444444445,0.01,0.30209999999999987,18,0,25,rest,all_archetypes
0.5493777777777776,0.006666666666666667,0.3531444444444444,18,1,25,rest,all_archetypes
0.5458777777777777,0.006666666666666667,0.31411111111111106,19,0,25,rest,all_archetypes
0.5493000000000001,0.0033333333333333335,0.37230000000000024,19,1,25,rest,all_archetypes
0.5760777777777775,0.016666666666666666,0.3285666666666665,20,0,25,rest,all_archetypes
0.5736000000000002,0.0033333333333333335,0.3292444444444445,20,1,25,rest,all_archetypes
0.5307444444444448,0.016666666666666666,0.3154222222222222,21,0,25,rest,all_archetypes
0.5383999999999997,0.01,0.3368888888888887,21,1,25,rest,all_archetypes
0.5339888888888888,0.0033333333333333335,0.3609111111111113,22,0,25,rest,all_archetypes
0.5358555555555558,0.0033333333333333335,0.34455555555555534,22,1,25,rest,all_archetypes
0.5121666666666665,0.006666666666666667,0.3232666666666668,23,0,25,rest,all_archetypes
0.5152444444444443,0.01,0.35824444444444453,23,1,25,rest,all_archetypes
0.5060999999999999,0.006666666666666667,0.29015555555555544,24,0,25,rest,all_archetypes
0.5059333333333336,0.01,0.3830888888888886,24,1,25,rest,all_archetypes
0.5370111111111117,0.006666666666666667,0.32814444444444457,25,0,25,rest,all_archetypes
0.538888888888889,0.01,0.33245555555555545,25,1,25,rest,all_archetypes
0.5134111111111112,0.01,0.2962444444444445,26,0,25,rest,all_archetypes
0.5138666666666668,0.016666666666666666,0.3498777777777778,26,1,25,rest,all_archetypes
0.5654333333333335,0.013333333333333334,0.321633333333333,27,0,25,rest,all_archetypes
0.5683777777777776,0.01,0.3244666666666667,27,1,25,rest,all_archetypes
0.5470333333333336,0.01,0.3331444444444444,28,0,25,rest,all_archetypes
0.5432555555555554,0.02,0.34696666666666637,28,1,25,rest,all_archetypes
0.5439444444444441,0.0033333333333333335,0.3520222222222221,29,0,25,rest,all_archetypes
0.5437555555555559,0.0033333333333333335,0.3444777777777777,29,1,25,rest,all_archetypes
0.5065666666666665,0.006666666666666667,0.32875555555555563,30,0,25,rest,all_archetypes
0.5134111111111114,0.006666666666666667,0.31932222222222206,30,1,25,rest,all_archetypes
0.537555555555555,0.013333333333333334,0.33081111111111117,31,0,25,rest,all_archetypes
0.5352666666666669,0.01,0.2767111111111109,31,1,25,rest,all_archetypes
0.553655555555556,0.006666666666666667,0.32601111111111086,32,0,25,rest,all_archetypes
0.5563666666666665,0.013333333333333334,0.31654444444444424,32,1,25,rest,all_archetypes
0.5134555555555558,0.01,0.3433777777777777,33,0,25,rest,all_archetypes
0.5141222222222224,0.013333333333333334,0.34201111111111104,33,1,25,rest,all_archetypes
0.5541777777777775,0.01,0.3221333333333331,34,0,25,rest,all_archetypes
0.5462222222222224,0.0033333333333333335,0.3191111111111111,34,1,25,rest,all_archetypes
0.5255777777777778,0.01,0.31194444444444425,35,0,25,rest,all_archetypes
0.520488888888889,0.013333333333333334,0.34064444444444447,35,1,25,rest,all_archetypes
0.525888888888889,0.013333333333333334,0.31973333333333337,36,0,25,rest,all_archetypes
0.5199555555555552,0.006666666666666667,0.3380888888888887,36,1,25,rest,all_archetypes
0.5263444444444443,0.006666666666666667,0.3166222222222222,37,0,25,rest,all_archetypes
0.5340666666666665,0.01,0.35336666666666683,37,1,25,rest,all_archetypes
0.5510111111111109,0.013333333333333334,0.3428666666666666,38,0,25,rest,all_archetypes
0.5522111111111105,0.013333333333333334,0.3179777777777775,38,1,25,rest,all_archetypes
0.5570777777777774,0.006666666666666667,0.3342444444444441,39,0,25,rest,all_archetypes
0.5644111111111112,0.0033333333333333335,0.3330222222222221,39,1,25,rest,all_archetypes
0.562688888888889,0.006666666666666667,0.3332555555555556,40,0,25,rest,all_archetypes
0.5649666666666668,0.006666666666666667,0.3225444444444443,40,1,25,rest,all_archetypes
0.5493777777777774,0.01,0.32207777777777763,41,0,25,rest,all_archetypes
0.5561444444444442,0.016666666666666666,0.3260777777777776,41,1,25,rest,all_archetypes
0.5244666666666667,0.006666666666666667,0.3275777777777777,42,0,25,rest,all_archetypes
0.5300555555555558,0.0033333333333333335,0.30385555555555555,42,1,25,rest,all_archetypes
0.5562555555555558,0.01,0.3504444444444444,43,0,25,rest,all_archetypes
0.5474888888888892,0.0033333333333333335,0.3380999999999999,43,1,25,rest,all_archetypes
0.5399555555555557,0.0033333333333333335,0.3420111111111108,44,0,25,rest,all_archetypes
0.5474777777777776,0.0033333333333333335,0.3295444444444445,44,1,25,rest,all_archetypes
0.5098999999999998,0.006666666666666667,0.3201555555555555,45,0,25,rest,all_archetypes
0.5107444444444447,0.01,0.3266111111111112,45,1,25,rest,all_archetypes
0.5454000000000001,0.01,0.31207777777777795,46,0,25,rest,all_archetypes
0.5424555555555555,0.01,0.33026666666666665,46,1,25,rest,all_archetypes
0.5766555555555554,0.02,0.3240333333333333,47,0,25,rest,all_archetypes
0.5787555555555558,0.013333333333333334,0.33484444444444433,47,1,25,rest,all_archetypes
0.546566666666667,0.013333333333333334,0.3072888888888887,48,0,25,rest,all_archetypes
0.5416777777777776,0.01,0.3177222222222222,48,1,25,rest,all_archetypes
0.5540555555555556,0.0033333333333333335,0.3309888888888887,49,0,25,rest,all_archetypes
0.5455666666666669,0.0033333333333333335,0.3283111111111111,49,1,25,rest,all_archetypes
0.7281666666666669,0.03333333333333333,0.2947666666666668,0,0,25,word,all_archetypes
0.7330333333333341,0.03,0.29393333333333327,0,1,25,word,all_archetypes
0.7227666666666668,0.03333333333333333,0.33574444444444446,1,0,25,word,all_archetypes
0.7242444444444441,0.03666666666666667,0.29504444444444455,1,1,25,word,all_archetypes
0.7106222222222228,0.03333333333333333,0.30445555555555537,2,0,25,word,all_archetypes
0.7036222222222224,0.03666666666666667,0.30024444444444426,2,1,25,word,all_archetypes
0.7202999999999999,0.04,0.31083333333333324,3,0,25,word,all_archetypes
0.7202777777777789,0.04,0.2995888888888886,3,1,25,word,all_archetypes
0.7272444444444449,0.04,0.3055222222222223,4,0,25,word,all_archetypes
0.7234888888888896,0.02,0.30521111111111127,4,1,25,word,all_archetypes
0.7087666666666671,0.043333333333333335,0.31592222222222227,5,0,25,word,all_archetypes
0.7071333333333338,0.04,0.34025555555555553,5,1,25,word,all_archetypes
0.7277888888888892,0.03333333333333333,0.33051111111111114,6,0,25,word,all_archetypes
0.7228666666666669,0.023333333333333334,0.32893333333333313,6,1,25,word,all_archetypes
0.7250222222222222,0.02666666666666667,0.3160333333333335,7,0,25,word,all_archetypes
0.714788888888889,0.023333333333333334,0.3326,7,1,25,word,all_archetypes
0.733222222222223,0.03666666666666667,0.3175222222222223,8,0,25,word,all_archetypes
0.7363000000000003,0.03666666666666667,0.30526666666666685,8,1,25,word,all_archetypes
0.729655555555556,0.02666666666666667,0.3098888888888887,9,0,25,word,all_archetypes
0.7241666666666668,0.02666666666666667,0.35778888888888893,9,1,25,word,all_archetypes
0.7291777777777778,0.04,0.2938777777777778,10,0,25,word,all_archetypes
0.7286555555555557,0.04666666666666667,0.3238333333333332,10,1,25,word,all_archetypes
0.7191555555555558,0.04666666666666667,0.3071111111111111,11,0,25,word,all_archetypes
0.7202666666666663,0.043333333333333335,0.2836666666666667,11,1,25,word,all_archetypes
0.7251000000000006,0.03,0.33851111111111093,12,0,25,word,all_archetypes
0.732277777777778,0.02,0.36242222222222226,12,1,25,word,all_archetypes
0.6958000000000006,0.023333333333333334,0.32586666666666647,13,0,25,word,all_archetypes
0.6894111111111114,0.043333333333333335,0.3119777777777781,13,1,25,word,all_archetypes
0.722833333333333,0.03,0.29528888888888893,14,0,25,word,all_archetypes
0.7195999999999995,0.02,0.3044222222222222,14,1,25,word,all_archetypes
0.721477777777778,0.03,0.3320777777777778,15,0,25,word,all_archetypes
0.7242777777777775,0.03666666666666667,0.29564444444444427,15,1,25,word,all_archetypes
0.7128444444444446,0.03333333333333333,0.31618888888888874,16,0,25,word,all_archetypes
0.7110222222222226,0.043333333333333335,0.3203777777777774,16,1,25,word,all_archetypes
0.7265222222222221,0.03333333333333333,0.29324444444444436,17,0,25,word,all_archetypes
0.729077777777778,0.04,0.3275,17,1,25,word,all_archetypes
0.7077111111111118,0.03666666666666667,0.28691111111111095,18,0,25,word,all_archetypes
0.7087333333333332,0.04666666666666667,0.31014444444444433,18,1,25,word,all_archetypes
0.7198222222222224,0.04,0.33846666666666647,19,0,25,word,all_archetypes
0.723933333333334,0.04,0.32124444444444433,19,1,25,word,all_archetypes
0.7295111111111116,0.03333333333333333,0.33372222222222203,20,0,25,word,all_archetypes
0.730266666666667,0.043333333333333335,0.2961444444444445,20,1,25,word,all_archetypes
0.6845777777777776,0.043333333333333335,0.2986555555555557,21,0,25,word,all_archetypes
0.6835777777777782,0.04,0.2950333333333334,21,1,25,word,all_archetypes
0.7107444444444444,0.02,0.3197444444444444,22,0,25,word,all_archetypes
0.7076777777777778,0.043333333333333335,0.3064777777777776,22,1,25,word,all_archetypes
0.7217111111111105,0.02666666666666667,0.3312111111111112,23,0,25,word,all_archetypes
0.7264222222222221,0.043333333333333335,0.2819444444444443,23,1,25,word,all_archetypes
0.7211666666666667,0.03333333333333333,0.3034333333333331,24,0,25,word,all_archetypes
0.7265999999999994,0.043333333333333335,0.3004888888888892,24,1,25,word,all_archetypes
0.7018222222222222,0.03,0.35332222222222215,25,0,25,word,all_archetypes
0.7012555555555552,0.03666666666666667,0.3430888888888888,25,1,25,word,all_archetypes
0.7255555555555554,0.03333333333333333,0.31502222222222204,26,0,25,word,all_archetypes
0.7247444444444446,0.043333333333333335,0.3078444444444443,26,1,25,word,all_archetypes
0.7045111111111106,0.03333333333333333,0.3261666666666665,27,0,25,word,all_archetypes
0.7043666666666669,0.03333333333333333,0.3040777777777778,27,1,25,word,all_archetypes
0.7408666666666668,0.04666666666666667,0.3221999999999998,28,0,25,word,all_archetypes
0.7452999999999994,0.05,0.3468777777777777,28,1,25,word,all_archetypes
0.7443666666666664,0.043333333333333335,0.32032222222222206,29,0,25,word,all_archetypes
0.7452777777777781,0.03333333333333333,0.29902222222222213,29,1,25,word,all_archetypes
0.7318555555555559,0.043333333333333335,0.2975111111111108,30,0,25,word,all_archetypes
0.7297666666666675,0.016666666666666666,0.29184444444444435,30,1,25,word,all_archetypes
0.7416666666666673,0.03333333333333333,0.31938888888888883,31,0,25,word,all_archetypes
0.7377111111111113,0.05,0.3200444444444442,31,1,25,word,all_archetypes
0.7237555555555553,0.02,0.3196444444444445,32,0,25,word,all_archetypes
0.7194666666666669,0.02666666666666667,0.31234444444444426,32,1,25,word,all_archetypes
0.7178000000000002,0.03666666666666667,0.32620000000000005,33,0,25,word,all_archetypes
0.7242999999999994,0.04,0.2895444444444445,33,1,25,word,all_archetypes
0.6830000000000008,0.03666666666666667,0.2994777777777777,34,0,25,word,all_archetypes
0.6817222222222222,0.043333333333333335,0.32397777777777764,34,1,25,word,all_archetypes
0.7259333333333339,0.03,0.3259111111111108,35,0,25,word,all_archetypes
0.7236999999999998,0.03666666666666667,0.3134333333333334,35,1,25,word,all_archetypes
0.7152888888888888,0.023333333333333334,0.32748888888888883,36,0,25,word,all_archetypes
0.7068777777777783,0.03,0.3447555555555554,36,1,25,word,all_archetypes
0.7271333333333329,0.04,0.3219222222222222,37,0,25,word,all_archetypes
0.723755555555556,0.03333333333333333,0.3028666666666665,37,1,25,word,all_archetypes
0.7072777777777781,0.043333333333333335,0.30551111111111107,38,0,25,word,all_archetypes
0.7036666666666667,0.04666666666666667,0.32025555555555546,38,1,25,word,all_archetypes
0.6953888888888891,0.03333333333333333,0.3245111111111112,39,0,25,word,all_archetypes
0.7022222222222224,0.043333333333333335,0.3223888888888887,39,1,25,word,all_archetypes
0.7195555555555557,0.02666666666666667,0.32461111111111096,40,0,25,word,all_archetypes
0.7233111111111115,0.03333333333333333,0.2924999999999998,40,1,25,word,all_archetypes
0.7093555555555557,0.03666666666666667,0.31508888888888886,41,0,25,word,all_archetypes
0.7131444444444449,0.03666666666666667,0.3097555555555554,41,1,25,word,all_archetypes
0.7392999999999997,0.056666666666666664,0.3206111111111109,42,0,25,word,all_archetypes
0.7415888888888891,0.03666666666666667,0.29718888888888884,42,1,25,word,all_archetypes
0.7196000000000001,0.03333333333333333,0.31428888888888873,43,0,25,word,all_archetypes
0.7224222222222224,0.03666666666666667,0.3423111111111111,43,1,25,word,all_archetypes
0.7502777777777782,0.023333333333333334,0.3220111111111112,44,0,25,word,all_archetypes
0.7427333333333331,0.043333333333333335,0.317811111111111,44,1,25,word,all_archetypes
0.7397555555555562,0.04,0.3234111111111113,45,0,25,word,all_archetypes
0.7355333333333338,0.03666666666666667,0.2906000000000001,45,1,25,word,all_archetypes
0.7353888888888893,0.043333333333333335,0.27441111111111105,46,0,25,word,all_archetypes
0.7392888888888889,0.05333333333333334,0.3230444444444443,46,1,25,word,all_archetypes
0.7218444444444444,0.05333333333333334,0.29146666666666654,47,0,25,word,all_archetypes
0.7130666666666665,0.04666666666666667,0.31536666666666674,47,1,25,word,all_archetypes
0.7050888888888891,0.04,0.32264444444444457,48,0,25,word,all_archetypes
0.7009666666666667,0.03,0.32320000000000015,48,1,25,word,all_archetypes
0.7522333333333335,0.04666666666666667,0.32467777777777773,49,0,25,word,all_archetypes
0.7483111111111115,0.043333333333333335,0.2930111111111111,49,1,25,word,all_archetypes
0.8876222222222225,0.09,0.2143666666666664,0,0,50,intact,all_archetypes
0.8889333333333339,0.10333333333333333,0.22245555555555546,0,1,50,intact,all_archetypes
0.8958888888888897,0.07333333333333333,0.24316666666666648,1,0,50,intact,all_archetypes
0.9027444444444451,0.1,0.22516666666666646,1,1,50,intact,all_archetypes
0.9019666666666671,0.09333333333333334,0.24789999999999948,2,0,50,intact,all_archetypes
0.9040000000000012,0.11666666666666667,0.17854444444444423,2,1,50,intact,all_archetypes
0.9063111111111116,0.13333333333333333,0.17966666666666647,3,0,50,intact,all_archetypes
0.913388888888889,0.13333333333333333,0.1803777777777777,3,1,50,intact,all_archetypes
0.9127222222222235,0.09333333333333334,0.21415555555555543,4,0,50,intact,all_archetypes
0.9105888888888899,0.06666666666666667,0.2168333333333331,4,1,50,intact,all_archetypes
0.8720333333333341,0.08,0.228822222222222,5,0,50,intact,all_archetypes
0.871144444444445,0.06,0.2524222222222219,5,1,50,intact,all_archetypes
0.8871111111111121,0.07,0.2273999999999998,6,0,50,intact,all_archetypes
0.8887333333333347,0.08666666666666667,0.21945555555555524,6,1,50,intact,all_archetypes
0.8994888888888896,0.12,0.19515555555555553,7,0,50,intact,all_archetypes
0.8956888888888898,0.11,0.1971333333333332,7,1,50,intact,all_archetypes
0.8990444444444453,0.11666666666666667,0.17553333333333312,8,0,50,intact,all_archetypes
0.8990888888888895,0.11,0.20986666666666645,8,1,50,intact,all_archetypes
0.9019555555555564,0.1,0.24258888888888858,9,0,50,intact,all_archetypes
0.9031333333333342,0.09333333333333334,0.2005333333333332,9,1,50,intact,all_archetypes
0.8826777777777789,0.09666666666666666,0.25047777777777736,10,0,50,intact,all_archetypes
0.8826444444444452,0.09333333333333334,0.23483333333333314,10,1,50,intact,all_archetypes
0.9009777777777779,0.1,0.22676666666666628,11,0,50,intact,all_archetypes
0.9011222222222227,0.11,0.20042222222222192,11,1,50,intact,all_archetypes
0.9000222222222234,0.13,0.1981555555555553,12,0,50,intact,all_archetypes
0.8982888888888894,0.09333333333333334,0.22693333333333304,12,1,50,intact,all_archetypes
0.8906666666666674,0.12333333333333334,0.22644444444444417,13,0,50,intact,all_archetypes
0.8882222222222225,0.09666666666666666,0.2210888888888885,13,1,50,intact,all_archetypes
0.8979777777777787,0.09333333333333334,0.22666666666666657,14,0,50,intact,all_archetypes
0.8979000000000006,0.09666666666666666,0.21245555555555531,14,1,50,intact,all_archetypes
0.8816777777777786,0.09666666666666666,0.20516666666666653,15,0,50,intact,all_archetypes
0.8817777777777777,0.07666666666666666,0.2395666666666664,15,1,50,intact,all_archetypes
0.8741000000000008,0.08,0.20728888888888883,16,0,50,intact,all_archetypes
0.8760333333333341,0.09,0.2280555555555553,16,1,50,intact,all_archetypes
0.8720666666666669,0.11,0.2297777777777776,17,0,50,intact,all_archetypes
0.8731111111111113,0.1,0.2309111111111109,17,1,50,intact,all_archetypes
0.8879222222222226,0.11,0.20416666666666644,18,0,50,intact,all_archetypes
0.8837666666666678,0.09333333333333334,0.2207222222222219,18,1,50,intact,all_archetypes
0.8821777777777788,0.10666666666666667,0.24546666666666633,19,0,50,intact,all_archetypes
0.8817666666666671,0.07666666666666666,0.20905555555555538,19,1,50,intact,all_archetypes
0.9033666666666674,0.12333333333333334,0.20054444444444408,20,0,50,intact,all_archetypes
0.8988333333333344,0.11666666666666667,0.21118888888888876,20,1,50,intact,all_archetypes
0.8890444444444453,0.07666666666666666,0.23115555555555517,21,0,50,intact,all_archetypes
0.8916333333333342,0.08666666666666667,0.22957777777777746,21,1,50,intact,all_archetypes
0.9053222222222229,0.07,0.23564444444444413,22,0,50,intact,all_archetypes
0.8963777777777783,0.07666666666666666,0.23317777777777748,22,1,50,intact,all_archetypes
0.8777222222222222,0.10333333333333333,0.24566666666666687,23,0,50,intact,all_archetypes
0.8740333333333337,0.08,0.21045555555555553,23,1,50,intact,all_archetypes
0.8897777777777788,0.08333333333333333,0.21681111111111098,24,0,50,intact,all_archetypes
0.8938333333333343,0.08333333333333333,0.20318888888888867,24,1,50,intact,all_archetypes
0.8949111111111115,0.10333333333333333,0.23733333333333292,25,0,50,intact,all_archetypes
0.8932888888888895,0.10333333333333333,0.20041111111111085,25,1,50,intact,all_archetypes
0.900400000000001,0.11,0.22469999999999965,26,0,50,intact,all_archetypes
0.8946333333333338,0.09333333333333334,0.22011111111111087,26,1,50,intact,all_archetypes
0.9089666666666673,0.15,0.20187777777777763,27,0,50,intact,all_archetypes
0.9057777777777796,0.09,0.21778888888888862,27,1,50,intact,all_archetypes
0.8742111111111115,0.07,0.191922222222222,28,0,50,intact,all_archetypes
0.8732444444444447,0.07,0.22144444444444436,28,1,50,intact,all_archetypes
0.9051777777777785,0.11,0.18463333333333304,29,0,50,intact,all_archetypes
0.9025222222222231,0.08333333333333333,0.2231555555555552,29,1,50,intact,all_archetypes
0.8975222222222233,0.10666666666666667,0.2157777777777776,30,0,50,intact,all_archetypes
0.8985888888888898,0.11,0.22058888888888858,30,1,50,intact,all_archetypes
0.8887777777777781,0.09666666666666666,0.23316666666666636,31,0,50,intact,all_archetypes
0.8865666666666672,0.11333333333333333,0.22626666666666656,31,1,50,intact,all_archetypes
0.89968888888889,0.11,0.1968555555555554,32,0,50,intact,all_archetypes
0.9039777777777785,0.12,0.1918666666666664,32,1,50,intact,all_archetypes
0.8949222222222231,0.11333333333333333,0.2127555555555555,33,0,50,intact,all_archetypes
0.8945666666666682,0.09666666666666666,0.22042222222222183,33,1,50,intact,all_archetypes
0.8855444444444451,0.13,0.20905555555555522,34,0,50,intact,all_archetypes
0.8857555555555559,0.10666666666666667,0.25502222222222215,34,1,50,intact,all_archetypes
0.8843999999999997,0.08,0.2294444444444441,35,0,50,intact,all_archetypes
0.876444444444445,0.08,0.2185555555555555,35,1,50,intact,all_archetypes
0.9020111111111118,0.09,0.2237666666666663,36,0,50,intact,all_archetypes
0.9033444444444448,0.11333333333333333,0.22904444444444433,36,1,50,intact,all_archetypes
0.9118333333333337,0.10333333333333333,0.22682222222222193,37,0,50,intact,all_archetypes
0.913544444444445,0.08666666666666667,0.23326666666666626,37,1,50,intact,all_archetypes
0.8931333333333339,0.08333333333333333,0.21149999999999972,38,0,50,intact,all_archetypes
0.8889222222222236,0.10666666666666667,0.24367777777777738,38,1,50,intact,all_archetypes
