rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.7937444444444448,0.023333333333333334,0.28545555555555513,18,0,4,intact,5,top_m_across_condition_ranked
0.7945333333333341,0.03333333333333333,0.28045555555555524,18,1,4,intact,5,top_m_across_condition_ranked
0.7810222222222223,0.043333333333333335,0.3023333333333331,19,0,4,intact,5,top_m_across_condition_ranked
0.7837888888888892,0.02666666666666667,0.30921111111111116,19,1,4,intact,5,top_m_across_condition_ranked
0.7857111111111114,0.023333333333333334,0.287844444444444,0,0,5,intact,5,top_m_across_condition_ranked
0.7852222222222225,0.03333333333333333,0.29091111111111106,0,1,5,intact,5,top_m_across_condition_ranked
0.8017888888888898,0.03333333333333333,0.30943333333333317,1,0,5,intact,5,top_m_across_condition_ranked
0.8042222222222222,0.04666666666666667,0.27571111111111096,1,1,5,intact,5,top_m_across_condition_ranked
0.7935777777777784,0.02,0.3035555555555557,2,0,5,intact,5,top_m_across_condition_ranked
0.7914111111111115,0.03,0.3065777777777776,2,1,5,intact,5,top_m_across_condition_ranked
0.826233333333333,0.03666666666666667,0.26323333333333304,3,0,5,intact,5,top_m_across_condition_ranked
0.8217444444444447,0.03,0.27396666666666664,3,1,5,intact,5,top_m_across_condition_ranked
0.820955555555556,0.04,0.27019999999999994,4,0,5,intact,5,top_m_across_condition_ranked
0.8181000000000004,0.02666666666666667,0.28175555555555565,4,1,5,intact,5,top_m_across_condition_ranked
0.7704333333333335,0.013333333333333334,0.28889999999999966,5,0,5,intact,5,top_m_across_condition_ranked
0.7672222222222224,0.023333333333333334,0.3367999999999998,5,1,5,intact,5,top_m_across_condition_ranked
0.7738444444444452,0.04,0.2731777777777776,6,0,5,intact,5,top_m_across_condition_ranked
0.7772666666666668,0.03,0.29199999999999987,6,1,5,intact,5,top_m_across_condition_ranked
0.8162000000000006,0.043333333333333335,0.2743555555555556,7,0,5,intact,5,top_m_across_condition_ranked
0.8120111111111115,0.05333333333333334,0.27865555555555543,7,1,5,intact,5,top_m_across_condition_ranked
0.8086444444444449,0.04,0.26558888888888865,8,0,5,intact,5,top_m_across_condition_ranked
0.8046333333333338,0.04,0.2769888888888887,8,1,5,intact,5,top_m_across_condition_ranked
0.8057666666666667,0.04,0.30115555555555507,9,0,5,intact,5,top_m_across_condition_ranked
0.8035222222222228,0.023333333333333334,0.3152666666666666,9,1,5,intact,5,top_m_across_condition_ranked
0.7812333333333338,0.03666666666666667,0.32547777777777753,10,0,5,intact,5,top_m_across_condition_ranked
0.7894111111111113,0.023333333333333334,0.29324444444444403,10,1,5,intact,5,top_m_across_condition_ranked
0.8004333333333337,0.03,0.2796444444444444,11,0,5,intact,5,top_m_across_condition_ranked
0.7996333333333335,0.03,0.3038777777777774,11,1,5,intact,5,top_m_across_condition_ranked
0.7932333333333342,0.03333333333333333,0.285122222222222,12,0,5,intact,5,top_m_across_condition_ranked
0.7982888888888897,0.03333333333333333,0.31733333333333325,12,1,5,intact,5,top_m_across_condition_ranked
0.7926333333333334,0.05,0.30886666666666646,13,0,5,intact,5,top_m_across_condition_ranked
0.7878999999999994,0.023333333333333334,0.2904666666666667,13,1,5,intact,5,top_m_across_condition_ranked
0.8059888888888894,0.043333333333333335,0.2821777777777775,14,0,5,intact,5,top_m_across_condition_ranked
0.8031555555555561,0.02666666666666667,0.27601111111111093,14,1,5,intact,5,top_m_across_condition_ranked
0.7853666666666673,0.03666666666666667,0.2842000000000002,15,0,5,intact,5,top_m_across_condition_ranked
0.7817777777777782,0.03333333333333333,0.28919999999999957,15,1,5,intact,5,top_m_across_condition_ranked
0.7854555555555558,0.02666666666666667,0.2948333333333332,16,0,5,intact,5,top_m_across_condition_ranked
0.7960111111111109,0.04666666666666667,0.2746888888888886,16,1,5,intact,5,top_m_across_condition_ranked
0.7787000000000001,0.04,0.301122222222222,17,0,5,intact,5,top_m_across_condition_ranked
0.7718222222222224,0.03,0.27366666666666667,17,1,5,intact,5,top_m_across_condition_ranked
0.7970111111111114,0.03666666666666667,0.2824888888888887,18,0,5,intact,5,top_m_across_condition_ranked
0.8005444444444442,0.05,0.25604444444444413,18,1,5,intact,5,top_m_across_condition_ranked
0.773177777777778,0.04666666666666667,0.30489999999999995,19,0,5,intact,5,top_m_across_condition_ranked
0.7727777777777783,0.03,0.29012222222222206,19,1,5,intact,5,top_m_across_condition_ranked
0.5849000000000003,0.01,0.3257555555555555,0,0,1,rest,5,top_m_across_condition_ranked
0.5916111111111114,0.013333333333333334,0.38350000000000006,0,1,1,rest,5,top_m_across_condition_ranked
0.5390666666666661,0.0,0.3387333333333333,1,0,1,rest,5,top_m_across_condition_ranked
0.5541444444444452,0.01,0.39222222222222225,1,1,1,rest,5,top_m_across_condition_ranked
0.5522888888888886,0.006666666666666667,0.3805333333333333,2,0,1,rest,5,top_m_across_condition_ranked
0.543811111111111,0.0033333333333333335,0.35768888888888895,2,1,1,rest,5,top_m_across_condition_ranked
0.5342555555555554,0.013333333333333334,0.39425555555555525,3,0,1,rest,5,top_m_across_condition_ranked
0.5483444444444445,0.0,0.3549555555555554,3,1,1,rest,5,top_m_across_condition_ranked
0.5454555555555551,0.01,0.35423333333333346,4,0,1,rest,5,top_m_across_condition_ranked
0.5362777777777775,0.006666666666666667,0.38442222222222217,4,1,1,rest,5,top_m_across_condition_ranked
0.5187111111111112,0.0033333333333333335,0.4024444444444442,5,0,1,rest,5,top_m_across_condition_ranked
0.5431444444444445,0.0033333333333333335,0.3209111111111111,5,1,1,rest,5,top_m_across_condition_ranked
0.5683555555555557,0.013333333333333334,0.43762222222222213,6,0,1,rest,5,top_m_across_condition_ranked
0.5523333333333335,0.006666666666666667,0.32446666666666685,6,1,1,rest,5,top_m_across_condition_ranked
0.5405333333333332,0.006666666666666667,0.3970777777777777,7,0,1,rest,5,top_m_across_condition_ranked
0.5333888888888887,0.013333333333333334,0.38801111111111114,7,1,1,rest,5,top_m_across_condition_ranked
0.5366555555555553,0.0,0.3293666666666667,8,0,1,rest,5,top_m_across_condition_ranked
0.5434777777777776,0.006666666666666667,0.40602222222222184,8,1,1,rest,5,top_m_across_condition_ranked
0.5647777777777776,0.01,0.33436666666666665,9,0,1,rest,5,top_m_across_condition_ranked
0.5695666666666668,0.006666666666666667,0.43049999999999955,9,1,1,rest,5,top_m_across_condition_ranked
0.5502555555555559,0.006666666666666667,0.3672555555555555,10,0,1,rest,5,top_m_across_condition_ranked
0.5500555555555556,0.006666666666666667,0.3914222222222222,10,1,1,rest,5,top_m_across_condition_ranked
0.5523333333333339,0.013333333333333334,0.3939999999999999,11,0,1,rest,5,top_m_across_condition_ranked
0.5519555555555555,0.01,0.3841777777777779,11,1,1,rest,5,top_m_across_condition_ranked
0.5668666666666672,0.006666666666666667,0.3788999999999997,12,0,1,rest,5,top_m_across_condition_ranked
0.5701666666666669,0.006666666666666667,0.40428888888888864,12,1,1,rest,5,top_m_across_condition_ranked
0.5455000000000001,0.006666666666666667,0.3759555555555555,13,0,1,rest,5,top_m_across_condition_ranked
0.5555555555555552,0.0,0.3525222222222223,13,1,1,rest,5,top_m_across_condition_ranked
0.5424000000000002,0.006666666666666667,0.41000000000000003,14,0,1,rest,5,top_m_across_condition_ranked
0.5418444444444447,0.013333333333333334,0.35013333333333296,14,1,1,rest,5,top_m_across_condition_ranked
0.5532666666666667,0.0033333333333333335,0.41056666666666647,15,0,1,rest,5,top_m_across_condition_ranked
0.5484222222222218,0.006666666666666667,0.3304222222222222,15,1,1,rest,5,top_m_across_condition_ranked
0.5220888888888888,0.006666666666666667,0.3541999999999999,16,0,1,rest,5,top_m_across_condition_ranked
0.5171666666666664,0.0033333333333333335,0.36050000000000004,16,1,1,rest,5,top_m_across_condition_ranked
0.5386888888888889,0.0,0.3565444444444443,17,0,1,rest,5,top_m_across_condition_ranked
0.5324444444444442,0.0,0.36393333333333333,17,1,1,rest,5,top_m_across_condition_ranked
0.5246111111111113,0.01,0.3984444444444444,18,0,1,rest,5,top_m_across_condition_ranked
0.5167777777777774,0.01,0.3363555555555556,18,1,1,rest,5,top_m_across_condition_ranked
0.5652999999999997,0.01,0.4041444444444446,19,0,1,rest,5,top_m_across_condition_ranked
0.5723444444444445,0.006666666666666667,0.37920000000000004,19,1,1,rest,5,top_m_across_condition_ranked
0.5952000000000001,0.016666666666666666,0.3262444444444446,0,0,2,rest,5,top_m_across_condition_ranked
0.5832666666666665,0.006666666666666667,0.3154999999999999,0,1,2,rest,5,top_m_across_condition_ranked
0.5474555555555557,0.0033333333333333335,0.32311111111111124,1,0,2,rest,5,top_m_across_condition_ranked
0.5426222222222221,0.01,0.4050777777777778,1,1,2,rest,5,top_m_across_condition_ranked
0.5548999999999998,0.013333333333333334,0.3769777777777775,2,0,2,rest,5,top_m_across_condition_ranked
0.5488111111111118,0.0,0.353911111111111,2,1,2,rest,5,top_m_across_condition_ranked
0.5550666666666667,0.0033333333333333335,0.3712111111111114,3,0,2,rest,5,top_m_across_condition_ranked
0.5352555555555559,0.0033333333333333335,0.306511111111111,3,1,2,rest,5,top_m_across_condition_ranked
0.5580444444444446,0.006666666666666667,0.3186777777777777,4,0,2,rest,5,top_m_across_condition_ranked
0.5460000000000004,0.01,0.37384444444444453,4,1,2,rest,5,top_m_across_condition_ranked
0.5483000000000001,0.0033333333333333335,0.37552222222222226,5,0,2,rest,5,top_m_across_condition_ranked
0.5356888888888891,0.01,0.3046000000000003,5,1,2,rest,5,top_m_across_condition_ranked
0.5473555555555559,0.0033333333333333335,0.37507777777777773,6,0,2,rest,5,top_m_across_condition_ranked
0.5455444444444443,0.0033333333333333335,0.3224666666666666,6,1,2,rest,5,top_m_across_condition_ranked
0.4953,0.0033333333333333335,0.33441111111111127,7,0,2,rest,5,top_m_across_condition_ranked
0.48783333333333334,0.0033333333333333335,0.3791444444444444,7,1,2,rest,5,top_m_across_condition_ranked
0.5384555555555551,0.0033333333333333335,0.3161111111111109,8,0,2,rest,5,top_m_across_condition_ranked
0.5471555555555552,0.0,0.31024444444444454,8,1,2,rest,5,top_m_across_condition_ranked
0.5880888888888887,0.01,0.3878333333333332,9,0,2,rest,5,top_m_across_condition_ranked
0.580288888888889,0.006666666666666667,0.3332333333333331,9,1,2,rest,5,top_m_across_condition_ranked
0.5425111111111113,0.0,0.31063333333333343,10,0,2,rest,5,top_m_across_condition_ranked
0.5461000000000001,0.0033333333333333335,0.3668222222222223,10,1,2,rest,5,top_m_across_condition_ranked
0.5359000000000004,0.006666666666666667,0.3521666666666665,11,0,2,rest,5,top_m_across_condition_ranked
0.5382000000000003,0.01,0.33473333333333327,11,1,2,rest,5,top_m_across_condition_ranked
0.5524333333333333,0.01,0.32252222222222193,12,0,2,rest,5,top_m_across_condition_ranked
0.5378444444444443,0.013333333333333334,0.38986666666666686,12,1,2,rest,5,top_m_across_condition_ranked
0.5563000000000001,0.0,0.33208888888888893,13,0,2,rest,5,top_m_across_condition_ranked
0.5689777777777774,0.006666666666666667,0.36914444444444444,13,1,2,rest,5,top_m_across_condition_ranked
0.5612666666666665,0.006666666666666667,0.3756888888888889,14,0,2,rest,5,top_m_across_condition_ranked
0.5714222222222225,0.013333333333333334,0.33101111111111103,14,1,2,rest,5,top_m_across_condition_ranked
0.5467999999999998,0.0,0.3312666666666666,15,0,2,rest,5,top_m_across_condition_ranked
0.5615333333333331,0.013333333333333334,0.3371888888888889,15,1,2,rest,5,top_m_across_condition_ranked
0.5226888888888888,0.01,0.31773333333333337,16,0,2,rest,5,top_m_across_condition_ranked
0.5118666666666662,0.0033333333333333335,0.3143555555555556,16,1,2,rest,5,top_m_across_condition_ranked
0.5234555555555559,0.0,0.3185666666666666,17,0,2,rest,5,top_m_across_condition_ranked
0.5158555555555555,0.0033333333333333335,0.3698555555555555,17,1,2,rest,5,top_m_across_condition_ranked
0.5150111111111109,0.006666666666666667,0.30587777777777786,18,0,2,rest,5,top_m_across_condition_ranked
0.5370111111111115,0.0,0.37351111111111096,18,1,2,rest,5,top_m_across_condition_ranked
0.5890777777777778,0.006666666666666667,0.3382666666666667,19,0,2,rest,5,top_m_across_condition_ranked
0.5749222222222221,0.0033333333333333335,0.37407777777777795,19,1,2,rest,5,top_m_across_condition_ranked
0.5546444444444446,0.0033333333333333335,0.3153555555555558,0,0,3,rest,5,top_m_across_condition_ranked
0.5569333333333331,0.006666666666666667,0.33199999999999996,0,1,3,rest,5,top_m_across_condition_ranked
